mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,xn0,xp0,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
free,33,15,1,0.47385603559459355,0.0007486856818363918,3.891282571699772e-09,30.512190580368042,,0.35089916522590686,0.894200312436886,8.110576920414758,1.3062980987656194e-07,0.7383823778533485,0.007119578155351854,1.8425021754464823,1.0100604501741823,1.210276714846366,1.4049513281575655e-05,1.0267655893391192,0.9332714826183448
free,33,13,1,2.1663743632885364,0.0002429476287097998,1.5591690427587273e-08,323.12083172798157,,0.8579724220851219,0.48067794902707106,5490661.181708241,2.8741517837727546,7.767774970105714,0.00032330497483805897,0.881509595785603,1.1339689651063463,560.1036477611528,1.17321563979822,0.7124184012955226,4365.273682052235
free,33,8,1,0.4289255322057919,0.0016702667396621962,2.118146729328772e-08,27.374605417251587,,0.18249630725249383,0.7598381773983173,1.4013043208017708,1.0116806208436015e-07,0.9273456705439032,0.010865103126635899,1.0205104419183184,1.0239304560045424,1.0260816202893412,0.8428244440546827,0.7722793664505286,0.9633079693481588
free,33,1,1,0.22215050721307783,0.002079342547157026,2.8767635794873978e-08,31.98400115966797,,0.05487205089005112,0.19837463093512941,8.463879771487225,2.4546973484852357e-10,0.8346935171367637,0.010297893391972518,1.3206368902682204,0.9878251464986294,0.9376657645689466,0.00580470915642901,1.0132151321986895,1.0630808283903204
free,33,2,1,1.6204538567690623,0.0006193415385808976,3.062872116908577e-08,29.18703579902649,,0.5552892015288043,0.42257870086866844,41714.950062481395,0.004477870037213405,0.30503949279561515,0.0035204491063165785,2.3736378652265153,1.026621520356104,1.0818626115153107,0.0406045003580924,1.7086547672625896,1.015921758867581
free,33,9,1,0.8551377578086345,0.0013274729161700805,3.855419845168816e-08,26.996408700942993,,0.49125345297939926,0.5236056915671509,17122.985614007957,3.816509835667067e-06,0.38201584406825395,0.004074778218661342,0.7902692650124986,1.2897781655219036,0.8593011034714118,0.033716026622439256,0.09626555055113331,1.1512906252156923
free,33,4,1,1.1568972645331126,0.000846300232829833,4.734664469706612e-08,28.739389181137085,,0.5167541327576877,0.44917605354940504,73766.70553291691,5.842697101472742e-05,0.2849075758846289,0.002825089197030504,3.5496610535418807,0.9751000535118827,1.0871469361773332,0.18714399539487456,3.3871197214598814,1.012187594813972
free,33,11,1,1.8179609886412926,0.001025155481888973,5.8131553357722184e-08,27.933162689208984,,0.5146850219452433,0.76034393859059,110538.06249245287,0.027018336959494904,0.2952043423672855,0.0022554952409749147,0.15403454345848117,1.0584304445110244,0.9509544878635053,0.08729776860887412,1.2712755121400274,1.0980815560430817
free,33,7,0,inf,inf,inf,109.16669392585754,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.7906642799892355,0.06789102484333569,,,,,,,,,,
free,33,6,0,inf,inf,inf,109.29180121421814,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.8554653708863871,0.6439568164841584,,,,,,,,,,
free,33,5,0,inf,inf,inf,121.554128408432,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.8791877725139395,0.20721437654437475,,,,,,,,,,
free,33,3,0,inf,inf,inf,113.40419602394104,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.7538759748254873,0.9437290964043576,,,,,,,,,,
free,33,0,0,inf,inf,inf,110.27854037284851,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.9069997216501007,0.37924270207159516,,,,,,,,,,
