mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge,xn0,xp0
free,38,12,1,0.9863342802961341,0.0006656571917780241,2.7378002704891234e-09,27.694055557250977,,7.876128180220013,1.079556641940072e-05,0.7391332437703257,0.006104480841239898,1.6462735898181762,1.0039829661059905,1.21516975752891,0.0017703389460320496,0.9764445765720048,0.9095729779099838,0.5042427401006446,0.11812262487862098
free,38,14,1,0.19194220650275007,0.0006791178359080163,4.502454825254459e-09,33.91396427154541,,1179.2554341283071,2.809716768174299e-10,0.44313085909577554,0.012041279538352344,1.9524262852391294,0.9901211783793474,1.0704580748214987,0.0016227772693939886,1.0419549697809507,0.9173923122637404,0.3667206001441363,0.1550817545142718
free,38,11,1,1.059945715867574,0.0005560590623385764,9.032043789347097e-09,28.29547142982483,,45197.63091124952,1.869889374123608e-05,0.3207577698226759,0.0034188858405484667,2.1297029915903813,1.1106372172634233,1.10289974044189,0.02608785000640767,0.8822831796354835,0.9653142293452002,0.509169593709395,0.27945376210102996
free,38,0,1,0.2098401529058691,0.0004754223886305198,1.0278183275356807e-08,33.381537199020386,,2.9870618595043013,8.01811234776112e-09,0.5287986230984131,0.0063243839560410495,1.007237376070547,1.3152003562061025,1.8952176861767407,0.7191503625264295,0.04492364386452159,0.5887092548483956,0.324914350722484,0.6199371314938319
free,38,8,1,0.45511618776021834,0.0016445009221044415,1.6760475916324052e-08,27.887662410736084,,0.90989307603644,9.355115774362804e-08,0.9965800159220914,0.01061657106275867,0.9989916527781655,1.0007731284313874,1.0361210103727607,0.9994430203788778,0.9864132311271858,0.9858678799680108,0.25274195182735687,0.7808020443285877
free,38,5,1,0.648200893350019,0.00043784236005706134,2.5361797278286065e-08,29.75287961959839,,20023.71410846428,4.500321863089952e-07,0.35214609220277854,0.0049562933668045985,1.1542211229346113,1.0017500225628255,1.0814805701608339,0.1837776319394855,2.92971979541214,0.974863280192503,0.4090325429747238,0.7417223597355194
free,38,9,1,0.20685479574902388,0.0019241819497004542,2.7834498413152817e-08,30.902443647384644,,2.3728572531281564,2.2306164659378758e-10,0.957552359176665,0.011245571809539208,1.5867397778284085,0.9963392114125126,0.9669333916572447,0.006820834007945531,1.0118156363465654,1.0459413993898647,0.35800069211949953,0.20458815596598434
free,38,10,1,0.31397174363744895,0.0026841735102749453,6.230780323604314e-08,26.685215711593628,,70.22820461223813,2.0130295543184816e-08,0.8543609676229335,0.005235246052813554,1.3991310534083994,1.0244909272215015,0.8126091439207217,0.010883176594747078,0.9508232541669607,1.320757885052541,0.4552267037892005,0.2295159820129693
free,38,13,1,0.2102470011135189,0.0032341996112386084,7.66655873773732e-08,30.299497842788696,,2.2637664102408603,2.5002905645443616e-10,1.085161135718051,0.014235989549252533,1.1370236265298455,0.996048617909849,0.8397985724424964,0.09751939712030722,1.0005106920820181,1.1805152476776462,0.07850319399357628,0.2250353877941274
free,38,4,1,0.2535826513806789,0.003859428652262409,1.1344624606548061e-07,30.639532804489136,,1.6929290175883072,1.327985399999079e-10,1.18517850685619,0.010320662525559025,1.023345521672595,0.9946285919713166,0.8038681310626588,0.833071290226805,1.0148785656594181,1.2509458642799087,0.29305223088538085,0.2847478538109902
free,38,15,1,2.1253705933211027,0.013656995386931214,1.6157109279617337e-06,119.48488640785217,,27219856593.173454,12.17834639276252,2.707748668113196,3.5818413718199956e-06,0.9842565627419911,1.2917091498307978,0.8464171816655021,0.2778204915692179,0.6334283835057323,12.837248014302636,0.6621280214738783,0.4840563203156355
free,38,7,0,inf,inf,inf,110.35025644302368,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,,0.5569768855599473,0.9368839801147243
free,38,1,0,inf,inf,inf,125.69180059432983,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,,0.7686440715442431,0.30816704742364015
free,38,6,0,inf,inf,inf,168.23751974105835,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,,0.7840984135716599,0.19447676120149268
free,38,2,0,inf,inf,inf,182.33230638504028,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,,0.9128668021992697,0.7246028223053756
free,38,3,0,inf,inf,inf,108.93376660346985,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,,0.8505651059617638,0.19333290908530137
