mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge,xn0,xp0
free,29,15,1,0.2118759916539954,0.000718774016110757,5.930075259279202e-09,31.91515350341797,,1328.279895690665,2.857793090060589e-10,0.4026175894540858,0.011063078138119953,2.04798900355138,0.9417867012091328,1.0710557186285712,0.0005333400403464988,1.1010440637269383,0.9338030174897435,0.3704850455859242,0.24360406009130886
free,29,6,1,1.182203603188512,0.0005780641078025894,7.981280435811417e-09,27.951178550720215,,40058.91489100288,7.569383433203332e-05,0.2944746594012629,0.0035937025986829494,2.188711529701477,0.9961445969158278,1.0687271802588056,0.020571457956024657,0.931226178348165,1.016768604798764,0.5195052414242239,0.06244612895705634
free,29,7,1,2.8403520807545437,0.0021543729623711982,1.9596527876613162e-08,520.5685164928436,,751862849425.2516,602.4473796694054,50.23970694609554,6.868981739930253e-07,0.7350286902615738,1.2741006477252297,9.103733939479241,1.6011563362682146,0.7328825576227029,67.59354365960111,0.8112885263623257,0.9100244766364228
free,29,13,1,1.8780058279177734,0.0015029040793503867,1.9932347511553165e-08,27.125880241394043,,3.452660094179193,0.057368688836087936,0.8984629751881962,0.004493420542656298,0.9089338566415384,0.8896055410374705,0.9915737147385054,1.2480444760595968,5.716639825685144,1.037181354437101,0.5289441208925006,0.6522178780338777
free,29,12,1,0.22503715201322727,0.0012601818547768318,3.8112902755172397e-08,30.866450309753418,,29.91125520246045,2.535158290458113e-10,0.667389488405017,0.011474843426167048,1.1458228515305648,1.1286643331100723,0.9954310294507205,0.039974680108891256,0.041646992546365454,0.9935329564931619,0.0910697514806183,0.457864229282813
free,29,1,1,0.1990568072852401,0.0003823204947615011,4.1573892691811676e-08,34.52299094200134,,2.641794023713358,2.4258511829091257e-10,0.5267930727090493,0.0065690780980383326,1.8714162258014397,0.9984682962781515,2.179865692535298,0.003073532491135195,1.006744967684871,0.5816860999024593,0.3762615054610457,0.11382892010980933
free,29,2,1,0.22794763688570896,0.002822699246392446,5.3229426990970305e-08,30.63269329071045,,0.38985857367427856,2.544942558722496e-10,1.1929258731172996,0.015957143574934364,1.2522417013507767,1.0045427068268666,0.9377324823576738,0.01732993551179182,0.9869700843735127,1.0670672030592472,0.06438554571565668,0.1895300471796606
free,29,10,1,1.7267115316610564,0.001971710292817619,5.922116447142778e-08,26.575275182724,,1236.0405721628033,0.013399271487640032,0.5279350460407003,0.005933307883033388,0.48491312467595316,1.4031944776322662,0.799061933959974,0.04459180544583556,0.038944668619171056,1.2144765669331012,0.5337437374637555,0.5984729159039684
free,29,0,1,0.4122527394385198,0.003267537915904839,7.317126421273736e-08,27.212608814239502,,0.29419518955658613,7.551953059358194e-08,1.2582500082495682,0.012403883923713404,1.0884597951185084,1.3327110519522605,0.8651885763219838,0.3324817185481058,0.029834255282579752,1.0923547028660971,0.12026899941154563,0.7033037537357925
free,29,5,1,0.27920071100616717,0.005325347079136122,2.0056572700860454e-07,30.513959884643555,,0.12263793354434235,1.4985804229490277e-10,1.6232360130392793,0.023221424868240463,1.0303653116910534,1.0083479998869063,0.7965199987434781,0.8696307048404662,0.9788602642691175,1.269862103491478,0.19890396898385843,0.1714118408579186
free,29,11,1,2.652858489556383,0.010408943193532139,4.92472561833077e-07,127.03181338310242,,382095432680.4752,78.84024650393363,29.012235916944512,1.0220311296653548e-06,1.4412683725609974,1.373467579390513,10.04216677900169,0.4208344788009722,0.1910635797617057,102.46537890835172,0.6519558529218455,0.6660936961893483
free,29,3,0,inf,inf,inf,115.34236669540405,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,,0.6505988153413915,0.869427953657993
free,29,4,0,inf,inf,inf,110.18390917778015,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,,0.7207689809527543,0.4051488099723073
free,29,9,0,inf,inf,inf,106.89610958099365,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,,0.611119452959392,0.4704044862749403
free,29,8,0,inf,inf,inf,114.93519234657288,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,,0.8589752748708092,0.2664056671765825
free,29,14,0,inf,inf,inf,114.65989780426025,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,,0.6641949833524475,0.4842150663623644
