mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
free,15,6,1,1.3006586647735752,0.0001815302911563066,7.166277823527741e-09,496.7234060764313,,548288.3954808863,0.00022998844308980409,0.21395112628740426,0.0008048215015066645,284.30067039236815,0.8896439567924422,1.592721698558297,4.415177497971409e-06,0.7623964563861221,1.1966755768855708
free,15,7,1,0.46510302650181323,0.00020736490362160964,2.5759809421491988e-08,254.73624420166016,,52434.13215434881,1.1128368805117135e-07,0.2878494194577521,0.0027336515117918196,0.011189388880217956,0.6372038948645056,1.2531753553773548,0.32872136725555545,2.3941755217123464,1.1874153012982176
free,15,1,1,0.23888220311168062,0.001524016159558883,3.408419599771365e-08,302.6254708766937,,2.0886808483632695,1.7880714819922044e-10,1.0015680505257638,0.005119184996156675,1.1375505726915742,1.0185982356523382,0.9256095371401317,0.5056645531976569,0.8306349766780146,1.102571466505273
free,15,13,1,1.3138541517531372,0.0006884022179640681,3.8170639903031274e-08,238.53761053085327,,1540483.541627693,0.00025540213576634544,0.22068621493798468,0.0004740123166555655,0.6748313943532792,0.7688411257416105,1.2383975117109949,0.026084138030366258,1.1961171063705116,1.4140182127308898
free,15,8,1,0.10659014386434684,0.0013820563306197187,4.8953358847984764e-08,298.872216463089,,6.301828666843287,6.53751922241744e-10,0.8441543207812633,0.00419055674756256,16.472248757685424,0.9745869537585197,1.0179006626652387,0.20633565939898285,0.9896680816703971,1.0727818042108652
free,15,4,1,0.21447421633813057,0.0009559567139056924,5.1771531020079e-08,223.3105912208557,,14763.340974239418,1.189678344541011e-08,0.3638383299423471,0.0044507799735471676,1.2214694846913554,0.6247877536375869,1.085881725586914,1.3057446208671282,3.4389220779121974,1.2730025737400958
free,15,14,1,0.4786386878997799,0.002300782101816168,2.0014863394409593e-07,235.27491784095764,,12.728736690238827,1.3575768926386638e-07,0.6345009717721737,0.004556203887743033,2.3506340887256285,0.1646406596082783,1.425232750024605,10.984229105506138,14.944407849642694,0.8804381080440363
free,15,12,1,2.149052641590295,0.00674152296942232,2.9975003742365364e-07,612.4553248882294,,63491068.914444804,0.6487433565727947,29.568060073080318,6.294047247186493e-05,0.5822072143929629,0.8648396879036944,9.299904592783818,2.0375959539151443,0.6783080268851733,22.598157835553344
free,15,5,0,inf,inf,inf,286.39120626449585,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,
free,15,0,0,inf,inf,inf,391.3635079860687,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,
