mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
free,11,14,1,0.1127521246065708,0.0008061211578738181,7.260731773927865e-09,403.46956276893616,,530.5582152702613,4.868146065988167e-10,0.5782943442594098,0.005913025385807832,1.851812788375716,3.4817805338814205,1.025289956933135,0.2185627487229152,0.12453377125208308,1.0145302746124307
free,11,7,1,0.26910216086302974,0.0006638721290030958,7.998078435068296e-09,405.96509861946106,,1762.7781157630366,1.5860258517106781e-10,0.4725660191573473,0.011791653077040515,1.595784166465498,0.8868618223740292,1.1449404202384919,0.2871686180595745,0.9029465340912444,0.9232470205259296
free,11,5,1,0.0650571298865188,0.00034048675480491397,1.268121605769768e-08,396.32827830314636,,49887.142057692974,7.173843335577974e-10,0.32875182339185627,0.003063893511867719,13.709862404281129,0.9444935493760923,1.2860053891565602,0.032824377406718,0.8334084964433169,0.8656117520656396
free,11,4,1,0.2749027294659676,0.001591160590111329,2.7726340748376547e-08,335.65631079673767,,1.034150594804685,1.2058968647346516e-10,1.043677285203053,0.009279702805062842,1.0406171302616953,1.000201162146462,0.9599567155171974,0.8926793909227154,0.998375472916977,1.045003290039072
free,11,15,1,0.17912678427571826,0.00028863752341123927,3.0972934149290054e-08,410.80081939697266,,24267.43655259077,2.459658733088446e-10,0.35379110898257154,0.003672902102530651,3.5714366978637684,0.921715809582248,1.249257554790535,0.06590133613259666,0.8549853392325151,0.8736381258338979
free,11,0,1,0.2725447013531177,0.0007502688461400453,4.112922986123517e-08,414.34606528282166,,1168.2023301570532,1.478171393499967e-10,0.4919611069479074,0.011112430900518026,0.9746255622380082,0.8862220192956666,1.1448604016122976,1.2567223275827415,0.9140850664964326,0.926050386642739
free,11,8,1,0.17074603808423916,0.0008161277896547858,4.973338263639385e-08,411.01594591140747,,18188.367813414097,2.7842751637448196e-10,0.36516506403540583,0.004525256997366601,2.513388310410649,0.9040100994236483,1.2405971033299663,0.22609144734229752,0.8657663110530647,0.8786961394013253
free,11,13,1,0.26525365670463685,0.002746749989988473,8.356996735753097e-08,398.3503346443176,,2.200575677286553,1.6177951038663437e-10,1.204911141383648,0.01227868689675529,3.2676978335671554,0.9368665919135157,0.7925463883472788,0.035745306119082956,1.179198810095481,1.2915553056115596
free,11,6,0,inf,inf,inf,415.7001779079437,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,
free,11,1,0,inf,inf,inf,406.24130296707153,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,
free,11,2,0,inf,inf,inf,425.34914660453796,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,
free,11,3,0,inf,inf,inf,426.007479429245,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,
