Loop,1
Step,1
Setting
(12:37:34.156),CH1,=,4,V,0.045,A
Reading
(12:37:34.686),[0.5491345],CH1,=,1.26,V,0.045,A
(12:37:34.923),[0.7860418],CH1,=,1.29,V,0.045,A
(12:37:35.159),[1.0221781],CH1,=,1.319,V,0.045,A
(12:37:35.393),[1.2562979],CH1,=,1.346,V,0.045,A
(12:37:35.628),[1.4910408],CH1,=,1.373,V,0.045,A
(12:37:35.863),[1.7256911],CH1,=,1.4,V,0.045,A
(12:37:36.100),[1.9633379],CH1,=,1.424,V,0.045,A
(12:37:36.320),[2.1829771],CH1,=,1.443,V,0.045,A
(12:37:36.558),[2.4206569],CH1,=,1.453,V,0.045,A
(12:37:36.795),[2.6581179],CH1,=,1.459,V,0.045,A
(12:37:37.030),[2.8933965],CH1,=,1.463,V,0.045,A
(12:37:37.268),[3.1306789],CH1,=,1.465,V,0.045,A
(12:37:37.505),[3.3675225],CH1,=,1.467,V,0.045,A
(12:37:37.741),[3.6038128],CH1,=,1.469,V,0.045,A
(12:37:37.978),[3.8411128],CH1,=,1.47,V,0.045,A
(12:37:38.213),[4.075989],CH1,=,1.471,V,0.045,A
(12:37:38.449),[4.3115506],CH1,=,1.472,V,0.045,A
(12:37:38.685),[4.54785],CH1,=,1.473,V,0.045,A
(12:37:38.924),[4.7869082],CH1,=,1.473,V,0.045,A
(12:37:39.160),[5.0227278],CH1,=,1.474,V,0.045,A
(12:37:39.397),[5.2600108],CH1,=,1.474,V,0.045,A
(12:37:39.617),[5.4800988],CH1,=,1.475,V,0.045,A
(12:37:39.855),[5.7180464],CH1,=,1.475,V,0.045,A
(12:37:40.091),[5.9537223],CH1,=,1.476,V,0.045,A
(12:37:40.327),[6.1897911],CH1,=,1.476,V,0.045,A
(12:37:40.563),[6.4262121],CH1,=,1.476,V,0.045,A
(12:37:40.800),[6.6632356],CH1,=,1.477,V,0.045,A
(12:37:41.036),[6.8991287],CH1,=,1.477,V,0.045,A
(12:37:41.257),[7.1198735],CH1,=,1.478,V,0.045,A
(12:37:41.492),[7.3547954],CH1,=,1.478,V,0.045,A
(12:37:41.729),[7.592119],CH1,=,1.478,V,0.045,A
(12:37:41.965),[7.8281202],CH1,=,1.478,V,0.045,A
(12:37:42.202),[8.0653249],CH1,=,1.479,V,0.045,A
(12:37:42.438),[8.3010033],CH1,=,1.479,V,0.045,A
(12:37:42.677),[8.5396451],CH1,=,1.479,V,0.045,A
(12:37:42.914),[8.7767594],CH1,=,1.479,V,0.045,A
(12:37:43.135),[8.9974487],CH1,=,1.48,V,0.045,A
(12:37:43.371),[9.2340819],CH1,=,1.48,V,0.045,A
(12:37:43.608),[9.4708272],CH1,=,1.48,V,0.045,A
(12:37:43.845),[9.7081374],CH1,=,1.48,V,0.045,A
(12:37:44.080),[9.9427248],CH1,=,1.48,V,0.045,A
(12:37:44.315),[10.178047],CH1,=,1.48,V,0.045,A
(12:37:44.551),[10.4137112],CH1,=,1.481,V,0.045,A
(12:37:44.789),[10.6515274],CH1,=,1.481,V,0.045,A
(12:37:45.025),[10.887795],CH1,=,1.481,V,0.045,A
(12:37:45.263),[11.125778],CH1,=,1.481,V,0.045,A
(12:37:45.499),[11.3617243],CH1,=,1.481,V,0.045,A
(12:37:45.735),[11.5978604],CH1,=,1.481,V,0.045,A
(12:37:45.971),[11.8339406],CH1,=,1.481,V,0.045,A
(12:37:46.207),[12.0703557],CH1,=,1.481,V,0.045,A
(12:37:46.444),[12.3067914],CH1,=,1.482,V,0.045,A
(12:37:46.682),[12.5448413],CH1,=,1.482,V,0.045,A
(12:37:46.918),[12.7808111],CH1,=,1.482,V,0.045,A
(12:37:47.153),[13.015817],CH1,=,1.482,V,0.045,A
(12:37:47.390),[13.2527624],CH1,=,1.482,V,0.045,A
(12:37:47.626),[13.489004],CH1,=,1.482,V,0.045,A
(12:37:47.862),[13.7251171],CH1,=,1.482,V,0.045,A
