mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge,xn0,xp0
free,27,6,1,0.4621180933251594,0.0010863296943544043,1.656856858767639e-08,29.584500312805176,,1726.9241160364313,1.405282467749203e-07,0.4545640584002888,0.011848853699959642,1.0874929554640107,1.0832368547979225,0.9029636187253375,0.8450673914305772,0.9270120113148598,1.0672207165775194,0.14166677649542864,0.9228289712386436
free,27,14,1,1.958332066164166,0.0009835684366734654,1.6627649333350973e-08,28.697014093399048,,52614.72251150261,0.16300844247428686,0.32650190524097067,0.002486368672538278,1.0425626835542776,1.1184992678809398,0.8638307341727833,0.07564760720322668,0.897726978270516,1.1327965799070847,0.6090913344418939,0.20359084366526353
free,27,15,1,0.25642050036579,0.0010319520155519513,2.445750273911397e-08,33.37512683868408,,258.13538341545325,1.8465366009932898e-10,0.5018383601998877,0.012235656911800607,0.9695713838192391,0.954125861602725,1.0246626565119876,0.5898019342039721,1.0300696696964924,0.9478538558361791,0.13944821637026594,0.32323259234689994
free,27,13,1,0.27871140096884695,0.0005785445474444373,2.5647180983928125e-08,27.47043514251709,,0.5091181120914882,2.0443807674723075e-08,0.6541352623015941,0.010134363638643841,1.221992116733899,1.1839704667092303,1.8477501026690124,0.013389765706279734,0.08214553053186366,0.5974942279223079,0.37178099248251084,0.6270467680277242
free,27,0,1,0.21081144306162614,0.0023682873864050435,3.6860615872594014e-08,32.63157057762146,,1.310076385957105,2.205265254784621e-10,1.0107907968831524,0.008924810918764606,1.3858525994476087,1.0385844279040592,0.9520107347406013,0.001857964382733352,0.48224163781248114,1.0427309819265573,0.05804661567337804,0.3940524261420674
free,27,8,1,0.23470075481422548,0.00040207241861978105,4.627696056870247e-08,30.72735619544983,,1680.3609337722496,1.394995440098179e-08,0.37703878078451203,0.008525731306970031,1.083435623253922,1.2377023534685394,1.2317950218163756,0.8716524717628602,0.23188189730680828,0.9021394864181078,0.17149487044021466,0.632215558260202
free,27,5,1,2.144898734978348,0.0027326154870781494,1.5369162477663123e-07,742.692699432373,,1126383.7419645167,12.590039415450356,12.013670861383645,0.0006234929014777216,0.8517116064212192,1.0456257259855084,35.398622159156616,1.213392819710495,0.8849048177789489,129.66288955232247,0.8681702654525549,0.08706496495724861
free,27,12,1,2.185200378964776,0.0052540373650327155,2.9871247230650917e-07,110.625173330307,,1438601.1990866077,6.383962449020346,12.96328751431016,0.0005459256091512069,0.8484112924204262,1.052547799929348,2.171611189422454,1.254672658684659,0.8804573475792851,7.462911129577891,0.9422298894877411,0.09396550700388133
free,27,10,1,2.098483047072131,0.010815474120679625,8.106107378012487e-07,204.82950377464294,,14433764.71261763,9.303426711627324,14.72687061478996,0.0001646247743561733,0.8818641164860453,1.1947690074973734,1.3246382596529434,0.2513979563030516,0.8499585992598279,3.2571020363880496,0.7043677852068998,0.21595203524827566
free,27,7,0,inf,inf,inf,110.47937202453613,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,,0.7664884306926889,0.3729687041053657
free,27,2,0,inf,inf,inf,111.08528470993042,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,,0.9153496206658023,0.7206850905174947
