mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,xn0,xp0,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
free,1,3,1,1.2383724371610558,0.0004981180775445182,7.509745437779152e-09,29.579386949539185,,0.475764849588391,0.7090362281864612,31395.629516504876,0.00010698519964887461,0.34723085225768635,0.003773523433203065,1.3319531057999712,0.9834562716922198,1.0227906586621291,0.22674688517620964,3.4325548561403085,1.0717413366711959
free,1,5,1,0.6737676008547098,0.0010213221486097268,2.553724139042924e-08,29.889881372451782,,0.4120863829425845,0.8178433097190786,25386.62339563418,5.642361229562083e-07,0.390624150899543,0.0036129526216428613,1.186346819375274,1.0864951920077583,0.9407897470699682,0.00719735917359484,1.0005277307080511,1.1775145975314882
free,1,2,1,0.2585430491469669,0.002111015351479395,3.0891664373593935e-08,34.1024534702301,,0.19648855892065836,0.26693389541826323,3.6752445748044114,1.7263974795638018e-10,0.9252558366942916,0.013956235609263627,0.9947913072692285,0.987793671095013,0.9421627397268387,0.8554226528417198,1.0075516710110775,1.066190960763391
free,1,9,1,0.39649578358072546,0.0018888730181796376,3.2313008727113294e-08,29.790035486221313,,0.18987576002319773,0.6909741614143958,219.02698523029994,6.56819298757308e-08,0.6317679037088735,0.01144633184328775,1.106504961583909,1.456146232243374,0.8443877767004001,0.5482338183129569,0.020462397638571272,1.1378190715794767
free,1,8,1,0.23060277726399825,0.0026370755649001154,4.881474400924116e-08,34.033689737319946,,0.10250477148049503,0.23019089265205495,0.7485934317679908,1.6821345246015805e-10,1.1051873221018413,0.010367300337531598,1.0923477465164073,1.002350154494917,0.9294851548675159,0.2002342594383003,0.9920833227737829,1.070853516895126
free,1,10,1,0.2644409337771041,0.0026759351010525734,4.959634998784077e-08,33.43777799606323,,0.24533540256209208,0.05632987255016532,0.81751499256585,1.2855503093929942e-10,1.1186734369387752,0.012386862168609038,1.001748702079691,1.00018592569912,0.9153762175383089,1.0100661964966904,0.9997931145212229,1.0941000705968453
free,1,1,1,0.17200771325327935,0.003217652169240637,8.157402565141024e-08,33.733012676239014,,0.1404715625138322,0.5128081161691389,3.888881730993588,1.9294771869513116e-10,1.0376537140655875,0.001642912025081662,1.1530839385963603,2.076329859759574,0.8302996545058552,0.05056556411979846,4.743984895642186e-07,1.2043376040793408
free,1,12,1,0.024949055834778022,0.0035920675537219893,1.1252307326855875e-07,34.03866171836853,,0.15140647079184977,0.5680592038073287,2.7302578512720017,1.1443142115864949e-09,1.1340728857493096,0.009339575625573412,1.0126693520385812,1.140094779195484,0.7898616262813956,0.7705299741095024,0.17518604497192258,1.2649432726659873
free,1,6,1,2.1415043578832442,0.003380544325223056,1.2027999742765238e-07,65.07985353469849,,0.8133806422232024,0.27895859359820074,176042.42216943394,3.9612530968703865,3.7059717254383258,0.0016955917358011273,0.870540646026857,1.1153370556916595,0.9075358022716045,1.1434755923973203,0.8626491991743808,11.618988762774833
free,1,15,1,0.6288625746143506,0.0017153543217958145,2.1691930360165563e-07,30.616088151931763,,0.4713869381789159,0.5376567165250605,17927.494041633403,3.901145350539901e-07,0.36509806540869993,0.004589923536933971,1.0360360014562962,0.8517417854222591,1.0214734983199028,4.4722059989113125,19.802782555176428,1.0602764172337737
free,1,0,0,inf,inf,inf,110.27349996566772,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.9401248161682554,0.4563868907236621,,,,,,,,,,
