trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,xn0,xp0,Gamma_p,Gamma_n,K_e,R0,V0,sDn,sDp,sDe,gn,gp,ge
24,8,1,0.9296862610307244,0.1383164751224628,0.0010511712864273365,410.325975894928,,0.12393032213524369,0.46891618176890826,0.8539302788509107,1.233176079762567,70.94453064760391,3.55034765589296e-05,-4.9262215929814115,1.0359297404585615,0.00039072204006934924,0.9774718362164727,0.9076353408705148,3213.394702484703,0.9912530073566322
24,11,1,1.7211138728064599,0.43612103136453406,0.004368398964085677,302.1834716796875,,0.8425694482289029,0.34128923118942867,0.9786913580585921,0.9871241044952872,22.90260553319783,23.763843347472495,-4.777148398381348,1.2385426199849643,0.5477982081976832,0.0008016932931205743,0.4600516923491735,10.419982791170112,1.3588028550619868
24,5,1,1.302582469595242,0.2538683689746972,0.009705846753341978,740.533242225647,,0.44531680339785934,0.6942243511237185,1.0194685888703021,1.0332852391825258,56.266074699845966,0.00013206231059207572,-4.670523829538571,17451.26582312512,2.9780333369789537e-05,0.8368555247223896,8.06336956518153e-34,1222.4928618544698,1.1560296287000211
24,9,1,1.3745641107977655,0.25936208460525023,0.01055167643948708,323.70603489875793,,0.45968543788908733,0.8733883825587468,1.0493358057195523,1.0260933650368014,67.58052268800087,0.00017710071495179337,-4.611147256592751,0.47264632293760617,1.0772280133353371,0.25307644869302814,0.00046745808728925197,1.2553674416500384,1.0985856922810524
24,1,1,1.1577510276441907,0.2649186506396566,0.010579249569035772,379.90878987312317,,0.07785422267370859,0.7726459719142719,0.8520928786826865,1.04971419120029,37.342894844956234,0.0023186077323103524,-4.8256672038192185,1.0102750568709544,0.0016436432510453613,0.9407821401046698,0.9749624490406963,1178.8993874750684,1.0376425853661895
24,15,1,0.9249358451884246,0.26693692990246287,0.01073685752836234,787.9949264526367,,0.28839809329628163,0.23234440831028141,0.9952259067771132,1.015272687519482,44.55303577480903,0.45333159077986007,-5.065039992550795,0.5411226684487214,0.9814580403015265,6.9649724776644035,0.42301860727285745,1.0986040326866682,0.9956505904068478
24,13,1,0.9222203238355711,0.266915739531,0.010737315787355244,402.89149808883667,,0.24360656445825768,0.18116065429898065,1.000404517665103,1.0101841922675037,32.30501802360852,0.621430781832502,-5.0695260155057005,0.951279014569645,0.9966981547661091,0.7721199126519255,0.1570912317457819,1.022563328317708,0.9717310678837769
24,14,1,1.7203309765416952,0.26691878042587014,0.010737355346745655,345.09891748428345,,0.7887455310500053,0.22253757264999852,1.0078303561409396,0.9990273287910327,32.25257615441754,0.4937165987372533,-4.270124951057975,1.358237018380649,0.991730703003449,0.8488161143534104,0.2083412497232347,1.0578338351511336,0.9596291863606587
24,12,1,1.7160366981672648,0.251745297847481,0.010762033265148768,314.32770705223083,,0.7037342940844677,0.2197623590792207,1.067699098116816,1.0172616380600474,155.1738933413041,0.00010844114161655819,-4.276527595732824,0.22210459600761998,1.0684553897227744,0.07219156010776759,19.646738127291165,0.9482902739870757,1.279073690061571
24,6,0,inf,inf,inf,424.6456940174103,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.38429337488356463,0.09876259928234735,,,,,,,,,,,
24,7,0,inf,inf,inf,373.40413641929626,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.6941299138041293,0.7097407689212512,,,,,,,,,,,
