trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,xn0,xp0,Gamma_p,Gamma_n,K_e,R0,V0,sDn,sDp,sDe,gn,gp,ge
43,1,1,1.0949396331641905,0.13599196438147043,0.0009873538472712938,386.64704608917236,,0.30068086800143806,0.42979961736253647,0.94262813169021,1.0900388755079053,37.780834560383,0.00045509377235312975,-4.923855780850323,10.400860115774947,2.3235369242230672,0.9461039129295611,3.6927947617643e-05,7525.5971416253005,1.0758014095857542
43,4,1,1.6498853344498783,0.13840430542627002,0.0011460791159471214,381.7719581127167,,0.5316154313878436,0.48693969136173876,0.9819149355009311,1.0522979928224458,75.53947152645476,1.1535842329865767e-05,-4.373668451573161,2.8256345272277693e-11,0.001134831579884637,0.7666939327467706,0.0002054469045854238,2937.470900355028,1.3386309537600454
43,15,1,1.1756973616071171,0.17374353188006175,0.003899027384091886,363.98444986343384,,0.1339824579411692,0.5791967605303863,0.8818384821808746,1.1065585381567962,118.03080873838958,4.330967555543202e-06,-4.878683374870035,0.9273521084229832,3.253033136634911e-05,0.8031116028537331,1.0684630703896643,1771.5410583766688,1.2832563907228964
43,5,1,1.9822036301048822,0.17886538236817406,0.004176571738395046,344.80964040756226,,0.9006140121357096,0.5838567687177475,0.9190995439751368,1.0344296132066408,52.57391315848048,6.21022789459665e-05,-4.077828909662623,0.8797974501262155,3.9508890224847535e-80,0.8094311502412355,1.1188526037450686,1613.1493513197224,1.2662648518028057
43,8,1,1.8839082949047907,0.19383046110037983,0.010196414989410303,322.6494505405426,,0.7350789541791624,0.16352372209397542,1.0097913859937668,0.9883082359396368,46.72543813996177,22.432261051734013,-4.484057959865433,0.08633797804409876,0.987954201678401,0.03561485628897554,8.554107471564832,1.0283998997288817,0.9289420501638164
43,3,1,2.124662847108721,0.26566816433407014,0.010666067564594718,688.4497776031494,,0.906578614817253,0.8043843004416315,0.6528788691722912,1.0118850231796808,44.57735061617262,0.0037614265715398866,-4.024816727809507,0.9399971993957639,0.002998484321060613,1.2781371177166954,1.0173253640584652,1244.9237136485879,1.117124453080012
43,12,1,1.0868401473155904,0.2645959342587316,0.010702672749355059,370.80354952812195,,0.1572534718896728,0.35728257742019437,1.0186612692956158,0.982242068433832,44.2000174691275,6.456071127029256,-5.126240484002264,1.1085603927439158,0.21139608486979472,0.6900175509225703,0.6287286722773409,517.4975563200744,0.9810014094899604
43,7,1,1.0861608953499733,0.2628628868331546,0.010710247015018281,347.346120595932,,0.08038818888412658,0.15670454188311217,1.018716370181952,0.9989711401759414,42.95716194248482,4.526180543490714,-5.110728602105095,1.0276119421029772,0.9952523430633942,0.09806419494248841,0.9031994471731801,1.0090394699648708,0.9846767175352907
43,0,1,1.8861508701005976,0.26696955770818764,0.010737212723667917,459.7674436569214,,0.8527115022647384,0.3007697229670491,1.0002778888625397,0.9999199217667291,44.00487752220607,0.2845186136640779,-4.267436939955995,1.0608368470325467,0.9260883882924237,2.4794199733193025,0.7089705129189594,1.5104032426919427,1.0241374376432169
43,2,1,1.0864058475285896,0.2669295550812292,0.010737244832319538,433.5993752479553,,0.053669952487389816,0.32803139097061357,0.9946474365247051,1.0380742303820638,43.643945723123046,0.3820770327864834,-5.0681363788460505,1.0120566160822744,0.7197923386248126,1.9171046875667161,0.9374279101688389,3.931068152139376,1.0071275632612613
43,6,1,2.126072208226809,0.2669432215545431,0.010737291396992383,310.60850858688354,,0.8985811267118392,0.9480935698467083,0.9816406165740431,1.0235344640339317,44.775097460605906,0.0003747023325690875,-4.024806214833784,0.8993634261450614,1.1025312675964973,0.867128670169242,1.0598406357300285,0.9191238915365357,1.1763875102168693
