trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,xn0,xp0,Gamma_p,Gamma_n,K_e,R0,V0,sDn,sDp,sDe,gn,gp,ge
28,0,1,1.778351734074036,0.26547895084036055,0.010620646544235607,8404.911947011948,,0.7862749702122029,0.7850679247696473,0.44085651522374075,1.0237764011033057,39.63482274839157,0.0013586254810603608,-4.025971548077523,1.3282659572473887,871.068838017469,1.2133937674952862,0.13989221451313855,2371.306564269584,0.994327844588862
28,11,1,0.7618981603977177,0.2669493112050194,0.010733921576101752,8713.966216087341,,0.3546443978087032,0.17978951816858446,0.5193852026727256,1.3469141485186178,56.1989967081227,0.00018418421721649522,-5.044104197067851,0.04946127297964272,1.2740866649304723,1.3770954778967712,0.0012218318952175252,1.2044045170446072,0.8760721176582121
28,8,1,0.9889026715252016,0.2670576933833426,0.010736470043658724,8450.878232002258,,0.3144249472758505,0.9228114560135898,0.9160029392111573,1.0126606614091653,46.086994196887375,0.4862457743259027,-4.822048878734811,0.057018571548191906,0.9449263659905431,1.0261476524424182,0.11245848490630145,1.6616374354930499,0.9906350126150731
28,9,1,1.7809290062151812,0.26686950366880247,0.010737155834846053,8056.9994831085205,,0.9366490801673267,0.8603518699682372,0.9509306088754206,0.9719098142381525,31.61619408754869,0.54138611918847,-4.030311007592302,0.9978443531852117,0.7911261667598205,1.0332957449291293,0.9716602015641397,11.241237861402304,0.9858212854457011
28,4,1,0.741319027932918,0.2669476695059343,0.010737281457137215,8546.900121927261,,0.06511063602795567,0.1838056354985833,0.9717270866553736,1.0366419416398238,45.26910502132816,0.6107879040916177,-5.070726375322146,1.0081811274600756,1.01101739068914,1.0198580336230938,0.9277689295680278,1.0328627142788047,0.9913178172713264
28,1,1,0.9812800796889869,0.2669318263837175,0.010737312627398556,8488.50205540657,,0.11544891517805135,0.9163198918335396,0.9178311087467375,1.0186246902242877,31.795822648659826,0.5812879823406002,-4.830424456982805,1.033431592431844,0.9339944336404762,1.0305222344851783,0.8102127988712445,1.8530294759072485,0.9827039170961874
28,10,1,1.5412810547196232,0.26692595956342435,0.010737341104445235,8052.82081413269,,0.9147299446509111,0.12719244488776343,0.9837580879058488,0.9840088481029406,31.94566747468284,0.4897557489972974,-4.269500370322019,1.0064095281558854,1.0214250349414757,1.0353448383512767,0.9159849011200486,1.0068946975117923,0.9861239996061716
28,2,0,inf,inf,inf,7754.441683292389,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.3593371499856969,0.20974646545219533,,,,,,,,,,,
28,7,0,inf,inf,inf,7674.617326974869,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.7113417056088962,0.48067022933409603,,,,,,,,,,,
28,6,0,inf,inf,inf,7328.0524361133575,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.5927794199165745,0.1270253069106143,,,,,,,,,,,
