mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,xn0,xp0,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
free,46,10,1,0.11982134312608039,0.0016613359296506758,1.8407189374584887e-08,32.76569628715515,,0.39593088204431404,0.4549600360140544,9.773632370737579,4.311080749095269e-10,0.790885626458347,0.0033584035121623943,3.7231576890894114,1.184670912301313,0.9710810053381244,8.260505896878357e-07,0.020220736648691676,1.023284472558123
free,46,12,1,0.3825826242223851,0.000695350975034259,3.9960440465547185e-08,31.110236883163452,,0.46341075462085607,0.1491087985895173,4.734227009056922,5.283697058249494e-08,0.771597341491983,0.006709126012954834,1.4139228572375968,0.9989109049002949,1.293363701126178,0.06544318571009519,0.9874111080477798,0.9141188934659945
free,46,1,1,0.27199551415042755,0.0021575754378773127,4.03986017650809e-08,33.3104202747345,,0.31777343080539827,0.09351944547398183,1.0281816806559159,1.4130352277306056e-10,1.0271479239407002,0.010853799268816616,1.0682180780386494,0.999928012731368,0.9810473641912107,0.48524754232725753,1.0002961377543045,1.0298896394054213
free,46,15,1,0.5106861123772628,0.0011703114960859295,4.605541774091978e-08,31.313159465789795,,0.37649326836662583,0.7592177679727153,30984.090995436814,1.5528039664051086e-07,0.337985813607638,0.004347097792051322,0.9869171385372135,1.1645060253512416,0.8671931644410222,0.3443229998056307,0.30809527548476423,1.0885383012664078
free,46,5,1,0.22587860795442616,0.002835591330910603,5.217703137219567e-08,33.07427000999451,,0.06249476415982773,0.06996232168214031,0.5366448317819958,2.1400160995359157e-10,1.1547953437585938,0.013007056062167066,1.2702098062922984,1.0013733108327962,0.9262591356664963,0.01688834341018683,0.9980113660305292,1.0765173141241544
free,46,11,1,0.22824199254597843,0.0026543464191082222,5.271877348145833e-08,33.087982416152954,,0.36005338083010685,0.3699258149732289,0.7940170673093847,2.2655094488015213e-10,1.1412659992035006,0.011608883646871336,1.6238788356295446,0.9850268609562649,0.9125663674148068,0.004864797488703943,1.4560492033067578,1.111269420186226
free,46,6,1,2.119905851957702,0.004810826283613068,1.4389630739165137e-07,228.18298149108887,,0.8056729676035594,0.07429038643649126,15286865009.05392,442273.33447536675,5.749945680475998,4.595509268895981e-06,0.8318378143306556,0.9823982264362681,4.417131003311879,1.381993226094249,0.8110550041005345,32.067981832982596
free,46,2,1,0.24224553953873418,0.004871894947230615,1.7075698288815869e-07,32.92086338996887,,0.1275511264917846,0.4536223062011425,0.4713477486065232,1.7585918988541435e-10,1.391836536789929,0.01084451839497365,1.1188771934331354,1.141504390168513,0.7826748105920267,0.16148852121813945,0.08651223913412662,1.2792358561898531
free,46,8,1,2.2618124020682577,0.004343437268438777,2.857039438337925e-07,180.93609881401062,,0.9061376377327112,0.5300341241316799,850509942.9548783,7.2059940998176275,66.71130147335958,2.1360922081708377e-05,0.8529781097488316,1.1720718411232818,3.776432327072289,1.2443405023822298,0.8489973439532511,5.228698844068289
free,46,3,1,2.1346820277951597,0.012451086119456889,1.0430790237717563e-06,71.47575283050537,,0.8081841391945335,0.44366604325456965,8190391.821447045,6.866244543876484,5.640225767174195,0.00024117152419672985,0.8837252701084606,1.1407230863923599,1.588376588008832,1.1903038880109413,0.6885817140562527,13.913653285327113
