control/mA,Ewe/V
-0.01,-1.9021822
-0.01,-1.9134601
-0.01,-1.92449
-0.01,-1.9359205
-0.01,-1.9465305
-0.01,-1.9571595
-0.01,-1.9677504
-0.01,-1.9779407
-0.01,-1.9883026
-0.01,-1.9985499
0.01,-0.73263496
0.01,0.28196874
0.01,1.0235996
0.01,1.0675472
0.01,1.0971445
0.01,1.1211888
0.01,1.1418935
0.01,1.159774
0.01,1.1760324
0.01,1.1914322
0.01,1.2055916
0.01,1.2186632
0.01,1.2310097
0.01,1.2428983
0.01,1.2543098
0.01,1.2652824
0.01,1.2758924
0.01,1.2860444
0.01,1.296101
0.01,1.3064247
0.01,1.3164049
0.01,1.3266333
0.01,1.3363273
0.01,1.3461931
0.01,1.3560588
0.01,1.3659627
0.01,1.3755995
0.01,1.3854462
0.01,1.3955983
0.01,1.4051586
0.01,1.4150627
0.01,1.4249856
0.01,1.4341453
0.01,1.4443164
0.01,1.4533998
0.01,1.4624069
0.01,1.4717574
0.01,1.4811461
0.01,1.4906301
0.01,1.4995228
0.01,1.5091786
0.01,1.518262
0.01,1.5276316
0.01,1.5368295
0.01,1.5460656
0.01,1.5548626
0.01,1.564404
0.01,1.573163
0.01,1.5820937
0.01,1.5914443
0.01,1.6001269
0.01,1.6085805
0.01,1.6173395
0.01,1.6261367
0.01,1.6354108
0.01,1.6440552
0.01,1.6532341
0.01,1.661745
0.01,1.6702559
0.01,1.6786332
0.01,1.6880982
0.01,1.6960175
