control/mA,Ewe/V
-0.01,-1.837072
-0.01,-1.8477964
-0.01,-1.857605
-0.01,-1.8616123
-0.01,-1.8693218
-0.01,-1.8810195
-0.01,-1.8908471
-0.01,-1.8991672
-0.01,-1.9087276
-0.01,-1.9189559
0.01,-0.66410285
0.01,0.34524706
0.01,0.99428856
0.01,1.0362325
0.01,1.0645894
0.01,1.0874505
0.01,1.1063042
0.01,1.123326
0.01,1.1387448
0.01,1.1530569
0.01,1.1660522
0.01,1.1783987
0.01,1.1900582
0.01,1.2016988
0.01,1.2122133
0.01,1.2231668
0.01,1.2336432
0.01,1.2433945
0.01,1.2540426
0.01,1.2634885
0.01,1.2735261
0.01,1.28343
0.01,1.2926279
0.01,1.3015777
0.01,1.3106611
0.01,1.3202978
0.01,1.3297628
0.01,1.339247
0.01,1.3483876
0.01,1.3577763
0.01,1.3664589
0.01,1.3761148
0.01,1.3848928
0.01,1.3939953
0.01,1.4029833
0.01,1.4118949
0.01,1.4215508
0.01,1.4298136
0.01,1.4385916
0.01,1.4473506
0.01,1.456434
0.01,1.4651548
0.01,1.4737802
0.01,1.4828445
0.01,1.4913744
0.01,1.5001525
0.01,1.5084726
0.01,1.5172507
0.01,1.5260096
0.01,1.534425
0.01,1.5430313
0.01,1.5513324
0.01,1.5596524
0.01,1.5682588
0.01,1.5763497
0.01,1.5846126
0.01,1.5925701
0.01,1.6004512
0.01,1.6083133
0.01,1.6170342
0.01,1.624629
0.01,1.6327965
