control/mA,Ewe/V
0.01,0.4074031
0.01,0.7294204
0.01,0.74663305
0.01,0.75707126
0.01,0.76411283
0.01,0.7694941
0.01,0.77035284
0.01,0.77214664
0.01,0.77332973
0.01,0.7748373
0.01,0.77623034
0.01,0.77739435
0.01,0.77842486
0.01,0.77972245
0.01,0.7807911
0.01,0.78210783
0.01,0.78319556
0.01,0.7845695
0.01,0.7855809
0.01,0.7866495
0.01,0.7876418
0.01,0.7884814
0.01,0.7896455
0.01,0.79059964
0.01,0.7915156
0.01,0.7925079
0.01,0.7931758
0.01,0.7943589
0.01,0.7953512
0.01,0.7961527
0.01,0.79699236
0.01,0.79811823
0.01,0.7990723
0.01,0.8004081
0.01,0.80183935
0.01,0.8029652
0.01,0.8042056
0.01,0.8054078
0.01,0.80702984
0.01,0.80842286
0.01,0.8098541
0.01,0.8117051
0.01,0.81298363
0.01,0.8147393
0.01,0.8166857
0.01,0.81844133
0.01,0.8204259
0.01,0.8221243
0.01,0.82384175
0.01,0.8258645
0.01,0.8276583
0.01,0.82956654
0.01,0.8318374
0.01,0.8340701
0.01,0.8360356
0.01,0.8385545
0.01,0.84092075
0.01,0.8434397
0.01,0.8459395
0.01,0.8483821
0.01,0.8507102
