control/mA,Ewe/V
-0.08,-5.371876
-0.08,-5.3951945
-0.08,-5.4166055
-0.08,-5.435803
-0.08,-5.4533587
-0.08,-5.468243
-0.08,-5.4823265
-0.08,-5.4952264
-0.08,-5.507363
-0.08,-5.513355
0.08,-4.7513433
0.08,-3.745417
0.08,-2.745082
0.08,-1.745023
0.08,-0.7449549
0.08,0.16143619
0.08,0.5859756
0.08,0.80834657
0.08,0.92446494
0.08,1.0012348
0.08,1.0645894
0.08,1.1287264
0.08,1.19668
0.08,1.2786593
0.08,1.3780804
0.08,1.5080336
0.08,1.6720306
0.08,1.8536026
0.08,2.011875
0.08,2.1270008
0.08,2.2180421
0.08,2.3140092
0.08,2.4201472
0.08,2.5417233
0.08,2.6855116
0.08,2.8379827
0.08,3.0029144
0.08,3.168934
0.08,3.3385031
0.08,3.5050383
0.08,3.6569176
0.08,3.7914698
0.08,3.9171295
0.08,4.0354424
0.08,4.149252
0.08,4.2601504
0.08,4.3676434
0.08,4.473495
0.08,4.5631456
0.08,4.6555634
0.08,4.7285357
0.08,4.8061833
0.08,4.8736978
0.08,4.9357357
0.08,4.9926977
0.08,5.0447173
0.08,5.095401
0.08,5.140627
0.08,5.180739
0.08,5.217912
0.08,5.2500854
0.08,5.2748356
0.08,5.293594
0.08,5.310826
0.08,5.3248324
0.08,5.3373127
0.08,5.3474836
0.08,5.3552885
0.08,5.3637996
0.08,5.368112
0.08,5.376394
0.08,5.381966
0.08,5.3863745
0.08,5.390744
0.08,5.3926525
