control/mA,Ewe/V
-0.08,-5.0906343
-0.08,-5.122522
-0.08,-5.1524625
-0.08,-5.1786823
-0.08,-5.2073636
-0.08,-5.2336783
-0.08,-5.256883
-0.08,-5.2795534
-0.08,-5.3007927
-0.08,-5.3058114
0.08,-4.465432
0.08,-3.4651875
0.08,-2.4647758
0.08,-1.4647169
0.08,-0.46461064
0.08,0.49798515
0.08,0.9776103
0.08,1.0942439
0.08,1.1897148
0.08,1.3044974
0.08,1.4276
0.08,1.566484
0.08,1.733744
0.08,1.9073205
0.08,2.0298126
0.08,2.1108568
0.08,2.1726658
0.08,2.22308
0.08,2.2728667
0.08,2.3276725
0.08,2.3902066
0.08,2.461118
0.08,2.5447192
0.08,2.6391788
0.08,2.7397637
0.08,2.8510542
0.08,2.9689853
0.08,3.0921834
0.08,3.2216597
0.08,3.3531587
0.08,3.4843333
0.08,3.6172636
0.08,3.746797
0.08,3.8792503
0.08,4.015024
0.08,4.150683
0.08,4.2833357
0.08,4.4089766
0.08,4.5245414
0.08,4.6249166
0.08,4.7109222
0.08,4.7820816
0.08,4.844177
0.08,4.8999176
0.08,4.951937
0.08,5.001018
0.08,5.045862
0.08,5.0893707
0.08,5.1293874
0.08,5.172209
0.08,5.2119584
0.08,5.2513833
0.08,5.288308
0.08,5.324718
0.08,5.3609943
0.08,5.3933206
0.08,5.418605
0.08,5.4415617
0.08,5.4609876
0.08,5.4764256
0.08,5.490604
0.08,5.5001073
0.08,5.508485
0.08,5.5158887
0.08,5.518102
