control/mA,Ewe/V
-0.02,-1.41147
-0.02,-1.4417925
-0.02,-1.4745194
-0.02,-1.5074753
-0.02,-1.5388091
-0.02,-1.5703909
-0.02,-1.6040529
-0.02,-1.6354249
-0.02,-1.6667396
-0.02,-1.6754031
0.02,-1.0037978
0.02,-0.0037438562
0.02,0.44606107
0.02,0.500256
0.02,0.536704
0.02,0.56467927
0.02,0.58857083
0.02,0.6112793
0.02,0.6337015
0.02,0.65715414
0.02,0.6819235
0.02,0.707876
0.02,0.73413384
0.02,0.7591322
0.02,0.7813063
0.02,0.8022783
0.02,0.8217235
0.02,0.8406536
0.02,0.8595837
0.02,0.8778649
0.02,0.8969476
0.02,0.9172326
0.02,0.9384144
0.02,0.9595962
0.02,0.98341143
0.02,1.0068833
0.02,1.0336372
0.02,1.0605438
0.02,1.089626
0.02,1.120578
0.02,1.1523508
0.02,1.1874249
0.02,1.2242163
0.02,1.2625917
0.02,1.3029325
0.02,1.3456588
0.02,1.3890338
0.02,1.434069
0.02,1.4815278
0.02,1.5288911
0.02,1.5781817
0.02,1.6274533
0.02,1.6789194
0.02,1.7311298
0.02,1.7839698
0.02,1.8364472
0.02,1.8887721
0.02,1.9409634
0.02,1.9920478
0.02,2.0422354
0.02,2.0897133
0.02,2.1338515
0.02,2.1779518
0.02,2.2194543
0.02,2.2603295
0.02,2.2999642
0.02,2.3381298
0.02,2.3742914
0.02,2.410625
0.02,2.4465005
0.02,2.478712
0.02,2.5135572
