control/mA,Ewe/V
0.04,2.5456352
0.04,2.6010897
0.04,2.6621354
0.04,2.7277226
0.04,2.7983096
0.04,2.871339
0.04,2.9178057
0.0,2.9180346
0.0,1.0862459
0.0,1.0862459
0.04,1.0854063
0.04,2.085589
0.08,3.085619
0.08,3.7492778
0.08,4.0961637
0.08,4.4265513
0.08,4.7319894
0.08,4.989549
0.08,5.190967
0.08,5.3496017
0.08,5.4884477
0.08,5.610959
0.08,5.713929
0.08,5.804267
0.08,5.8808837
0.08,5.9465475
0.08,5.9996166
0.08,6.0350533
0.08,6.0565786
0.08,6.066635
0.08,6.066578
0.08,6.0697455
0.08,6.0653567
0.08,6.0590973
0.08,6.0504723
0.08,6.041885
0.08,6.035874
