control/mA,Ewe/V
-0.01,-0.5801695
-0.01,-0.58305097
-0.01,-0.5865813
-0.01,-0.5911802
-0.01,-0.594825
-0.01,-0.5977638
-0.01,-0.6007979
-0.01,-0.6042328
-0.01,-0.60780126
-0.01,-0.610969
0.01,-0.32937747
0.01,0.2096834
0.01,0.25968015
0.01,0.28899118
0.01,0.30988678
0.01,0.3263361
0.01,0.3401329
0.01,0.35251758
0.01,0.36411986
0.01,0.37507334
0.01,0.38499635
0.01,0.39467132
0.01,0.4028387
0.01,0.41154042
0.01,0.41913536
0.01,0.42690203
0.01,0.43380997
0.01,0.44100416
0.01,0.44739687
0.01,0.4540758
0.01,0.46025863
0.01,0.466346
0.01,0.4724334
0.01,0.47846353
0.01,0.4841502
0.01,0.48987502
0.01,0.49533266
0.01,0.5005423
0.01,0.506019
0.01,0.51136214
0.01,0.5164954
0.01,0.521705
0.01,0.526781
0.01,0.53168523
0.01,0.5368758
0.01,0.5417228
0.01,0.54670334
0.01,0.5514359
0.01,0.5558631
0.01,0.5600994
0.01,0.56519455
0.01,0.5697553
0.01,0.57441145
0.01,0.5788196
0.01,0.58401006
0.01,0.5888189
0.01,0.59351325
0.01,0.59820765
0.01,0.60236764
0.01,0.60690933
0.01,0.61101216
0.01,0.6151912
0.01,0.6199047
0.01,0.6244464
0.01,0.6283011
0.01,0.6326519
0.01,0.63683105
0.01,0.6412964
0.01,0.6457045
0.01,0.65009356
0.01,0.6539864
