control/mA,Ewe/V
-0.01,-2.1535015
-0.01,-2.1670504
-0.01,-2.1813052
-0.01,-2.1948729
-0.01,-2.2084086
-0.01,-2.22232
-0.01,-2.2348573
-0.01,-2.2477
-0.01,-2.2607145
-0.01,-2.2735572
0.01,-0.9724574
0.01,0.0551706
0.01,1.0553724
0.01,1.17525
0.01,1.2034544
0.01,1.2312579
0.01,1.2569814
0.01,1.2803005
0.01,1.3015014
0.01,1.3215191
0.01,1.3398194
0.01,1.3571466
0.01,1.3739966
0.01,1.3900452
0.01,1.405674
0.01,1.4206921
0.01,1.4351186
0.01,1.4495451
0.01,1.4635136
0.01,1.477444
0.01,1.4916989
0.01,1.5052476
0.01,1.5190825
0.01,1.5334709
0.01,1.5475922
0.01,1.561637
0.01,1.5755864
0.01,1.5900893
0.01,1.6046685
0.01,1.6187707
0.01,1.6330827
0.01,1.6469749
0.01,1.6607336
0.01,1.6744732
0.01,1.6891286
0.01,1.7033072
0.01,1.7173711
0.01,1.7312251
0.01,1.745728
0.01,1.76025
0.01,1.7744857
0.01,1.7891412
0.01,1.8037013
0.01,1.818376
0.01,1.833165
0.01,1.848145
0.01,1.8625143
0.01,1.8771125
0.01,1.8920925
0.01,1.906519
0.01,1.9209646
0.01,1.9351813
0.01,1.9491308
0.01,1.9635191
0.01,1.9772205
0.01,1.9912273
0.01,2.0048904
0.01,2.0184202
0.01,2.0313773
0.01,2.04422
0.01,2.0575206
0.01,2.0703633
0.01,2.0832632
