control/mA,Ewe/V
-0.08,-6.4162593
-0.08,-6.4801865
-0.08,-6.544915
-0.08,-6.611323
-0.08,-6.6787424
-0.08,-6.74265
-0.08,-6.797227
-0.08,-6.8488455
-0.08,-6.902334
-0.08,-6.937924
0.08,-5.8424067
0.08,-4.8052387
0.08,-3.7938547
0.08,-2.7938383
0.08,-1.7938366
0.08,-0.7937494
0.08,0.1197786
0.08,0.51435816
0.08,0.7471483
0.08,0.8655756
0.08,0.9524402
0.08,1.045354
0.08,1.1430384
0.08,1.2528023
0.08,1.3724319
0.08,1.5127089
0.08,1.694758
0.08,1.9186747
0.08,2.1338325
0.08,2.2971973
0.08,2.4353561
0.08,2.5796216
0.08,2.7429507
0.08,2.9265835
0.08,3.12346
0.08,3.3212907
0.08,3.5237775
0.08,3.7164938
0.08,3.8963675
0.08,4.069009
0.08,4.238873
0.08,4.409988
0.08,4.5743666
0.08,4.7177157
0.08,4.8387957
0.08,4.9400105
0.08,5.027791
0.08,5.104828
0.08,5.1751857
0.08,5.2408876
0.08,5.302754
0.08,5.361128
0.08,5.4168687
0.08,5.469117
0.08,5.5172243
0.08,5.5613055
0.08,5.6012077
0.08,5.636148
0.08,5.666127
0.08,5.693148
0.08,5.7137575
0.08,5.7379923
0.08,5.7561593
0.08,5.7715592
0.08,5.7854705
0.08,5.797874
0.08,5.8085413
0.08,5.8185787
0.08,5.8274903
0.08,5.8359632
0.08,5.822338
0.08,5.8445315
0.08,5.8471074
0.08,5.8550076
0.08,5.860904
0.08,5.8620872
