control/mA,Ewe/V
-0.02,-2.318955
-0.02,-2.3515673
-0.02,-2.381966
-0.02,-2.4096742
-0.02,-2.4392905
-0.02,-2.4660063
-0.02,-2.4936955
-0.02,-2.5161939
-0.02,-2.5431387
-0.02,-2.5521457
0.02,-1.8099922
0.02,-0.8099316
0.02,0.19009843
0.02,0.37221095
0.02,0.45281637
0.02,0.5107706
0.02,0.5493368
0.02,0.5779227
0.02,0.6045431
0.02,0.631278
0.02,0.6589289
0.02,0.6874957
0.02,0.7176082
0.02,0.74878937
0.02,0.7799133
0.02,0.8090717
0.02,0.83660805
0.02,0.86298037
0.02,0.88801694
0.02,0.91288173
0.02,0.93833804
0.02,0.9654546
0.02,0.99423134
0.02,1.0238286
0.02,1.0576624
0.02,1.0928509
0.02,1.1308064
0.02,1.1680559
0.02,1.2116027
0.02,1.2549205
0.02,1.3034096
0.02,1.353082
0.02,1.4071434
0.02,1.4650021
0.02,1.5253799
0.02,1.5909863
0.02,1.659894
0.02,1.7305764
0.02,1.8050181
0.02,1.8814443
0.02,1.9572219
0.02,2.0331712
0.02,2.1041207
0.02,2.1688683
0.02,2.230656
0.02,2.2875795
0.02,2.341221
0.02,2.3909125
0.02,2.435032
0.02,2.4816127
0.02,2.5274303
0.02,2.569794
0.02,2.6154208
0.02,2.6566203
0.02,2.6995373
0.02,2.7417865
0.02,2.783673
0.02,2.8255787
0.02,2.8680186
0.02,2.9097145
0.02,2.946029
0.02,2.9892704
