control/mA,Ewe/V
-0.01,-0.53826386
-0.01,-0.5415652
-0.01,-0.5444657
-0.01,-0.54723275
-0.01,-0.55019057
-0.01,-0.55349183
-0.01,-0.5561825
-0.01,-0.55906403
-0.01,-0.5618501
-0.01,-0.5645598
0.01,-0.29843783
0.01,0.20275638
0.01,0.250883
0.01,0.2798124
0.01,0.30087975
0.01,0.31843585
0.01,0.33278605
0.01,0.34602946
0.01,0.35749817
0.01,0.36835623
0.01,0.37858456
0.01,0.38795418
0.01,0.3963506
0.01,0.40425083
0.01,0.41222742
0.01,0.41947883
0.01,0.42674935
0.01,0.43358096
0.01,0.44014543
0.01,0.4467099
0.01,0.4530072
0.01,0.45880833
0.01,0.46478122
0.01,0.4706587
0.01,0.47575378
0.01,0.48119238
0.01,0.48638287
0.01,0.49134436
0.01,0.49659213
0.01,0.5013437
0.01,0.50620985
0.01,0.51082784
0.01,0.5154459
0.01,0.5198731
0.01,0.5242621
0.01,0.52868927
0.01,0.5331928
0.01,0.53748643
0.01,0.54202807
0.01,0.5464362
0.01,0.55071074
0.01,0.5545082
0.01,0.5586491
0.01,0.5628474
0.01,0.56660664
0.01,0.57055676
0.01,0.5743924
0.01,0.5783807
0.01,0.58231175
0.01,0.5862046
0.01,0.59000206
0.01,0.59357053
0.01,0.59729165
0.01,0.6010319
0.01,0.60439044
0.01,0.60835963
0.01,0.6115846
0.01,0.6145424
0.01,0.6180918
0.01,0.62169844
0.01,0.6246181
