control/mA,Ewe/V
-0.08,-6.0736427
-0.08,-6.1027246
-0.08,-6.129727
-0.08,-6.159038
-0.08,-6.1847997
-0.08,-6.211731
-0.08,-6.237359
-0.08,-6.262777
-0.08,-6.2889204
-0.08,-6.304091
0.08,-5.083744
0.08,-4.050708
0.08,-3.049165
0.08,-2.0490777
0.08,-1.0490571
0.08,-0.049027152
0.08,0.6981629
0.08,1.0440755
0.08,1.1292416
0.08,1.1804405
0.08,1.2418106
0.08,1.3163286
0.08,1.4101775
0.08,1.5296353
0.08,1.6884226
0.08,1.8824176
0.08,2.087118
0.08,2.2599096
0.08,2.3967519
0.08,2.5215147
0.08,2.6452088
0.08,2.7818222
0.08,2.9396362
0.08,3.1205785
0.08,3.3161955
0.08,3.518606
0.08,3.716532
0.08,3.9144197
0.08,4.0897517
0.08,4.2540627
0.08,4.4106936
0.08,4.563451
0.08,4.717468
0.08,4.86721
0.08,5.0025253
0.08,5.122632
0.08,5.222263
0.08,5.3070474
0.08,5.3786077
0.08,5.442115
0.08,5.4951267
0.08,5.540906
0.08,5.579224
0.08,5.613325
0.08,5.6411858
0.08,5.6649437
0.08,5.686221
0.08,5.701831
0.08,5.7197876
0.08,5.7332983
0.08,5.745244
0.08,5.756121
0.08,5.7663875
0.08,5.7748795
0.08,5.784306
0.08,5.790661
0.08,5.7995343
0.08,5.8040185
0.08,5.8134074
0.08,5.8206015
0.08,5.826517
0.08,5.8330245
0.08,5.8385587
0.08,5.8436537
0.08,5.8484244
0.08,5.849474
