control/mA,Ewe/V
-0.01,-0.5661437
-0.01,-0.56786114
-0.01,-0.5695595
-0.01,-0.57135326
-0.01,-0.5729944
-0.01,-0.5741966
-0.01,-0.5758759
-0.01,-0.57734525
-0.01,-0.5790627
-0.01,-0.580513
0.01,-0.27992213
0.01,0.25968015
0.01,0.29921955
0.01,0.32471406
0.01,0.34436926
0.01,0.3603033
0.01,0.37387115
0.01,0.3855116
0.01,0.3957972
0.01,0.40501416
0.01,0.41304797
0.01,0.4204139
0.01,0.42699742
0.01,0.43304667
0.01,0.4386188
0.01,0.44390473
0.01,0.44859907
0.01,0.4531026
0.01,0.4573008
0.01,0.46127
0.01,0.46499112
0.01,0.46859777
0.01,0.4719945
0.01,0.47535306
0.01,0.47869253
0.01,0.48184118
0.01,0.48483717
0.01,0.48766142
0.01,0.49061924
0.01,0.4932145
0.01,0.4959433
0.01,0.49851948
0.01,0.5011147
0.01,0.5034047
0.01,0.505561
0.01,0.5078891
0.01,0.51040804
0.01,0.51237357
0.01,0.5145108
0.01,0.516629
0.01,0.51848
0.01,0.5204455
0.01,0.5222393
0.01,0.52409035
0.01,0.52584594
0.01,0.52794504
0.01,0.52985334
0.01,0.53155166
0.01,0.5332691
0.01,0.53491026
0.01,0.5367613
0.01,0.5382688
0.01,0.53975725
0.01,0.541303
0.01,0.5430013
0.01,0.54452795
0.01,0.5459019
0.01,0.54725677
0.01,0.5488788
0.01,0.55017644
0.01,0.55156946
