control/mA,Ewe/V
-0.04,-3.4693758
-0.04,-3.507961
-0.04,-3.5446
-0.04,-3.577575
-0.04,-3.613584
-0.04,-3.647284
-0.04,-3.6805644
-0.04,-3.7138445
-0.04,-3.7474492
-0.04,-3.7782679
0.04,-3.1116219
0.04,-2.1114402
0.04,-1.1113431
0.04,-0.111236826
0.04,0.62156487
0.04,0.7900653
0.04,0.8779222
0.04,0.95497817
0.04,1.0357172
0.04,1.1145289
0.04,1.1902872
0.04,1.2708735
0.04,1.3636347
0.04,1.467273
0.04,1.5807579
0.04,1.7059788
0.04,1.8328598
0.04,1.9455432
0.04,2.0348122
0.04,2.0995216
0.04,2.1507015
0.04,2.1921492
0.04,2.2360754
0.04,2.2753284
0.04,2.316738
0.04,2.3588536
0.04,2.4033544
0.04,2.451443
0.04,2.5033479
0.04,2.5593367
0.04,2.619657
0.04,2.6850345
0.04,2.7618425
0.04,2.8411884
0.04,2.9262784
0.04,3.0158908
0.04,3.1093006
0.04,3.207214
0.04,3.3074555
0.04,3.4091284
0.04,3.5167358
0.04,3.6281407
0.04,3.7497168
0.04,3.880815
0.04,4.01136
0.04,4.1274405
0.04,4.2214503
0.04,4.3000712
0.04,4.366575
0.04,4.418632
0.04,4.4628277
0.04,4.503436
0.04,4.5398645
0.04,4.571981
0.04,4.6037726
0.04,4.6332364
0.04,4.6627383
0.04,4.6909046
0.04,4.715636
0.04,4.741798
0.04,4.767216
0.04,4.790917
0.04,4.81353
0.04,4.8166404
