control/mA,Ewe/V
-0.08,-6.5874505
-0.08,-6.6461105
-0.08,-6.708034
-0.08,-6.7615423
-0.08,-6.812493
-0.08,-6.8633866
-0.08,-6.9169135
-0.08,-6.966872
-0.08,-7.0192924
-0.08,-7.048775
0.08,-5.957349
0.08,-4.887008
0.08,-3.8697467
0.08,-2.868738
0.08,-1.868708
0.08,-0.8686873
0.08,0.12821317
0.08,0.5450432
0.08,0.8099686
0.08,0.94177294
0.08,1.0254889
0.08,1.113403
0.08,1.203607
0.08,1.3002037
0.08,1.4113606
0.08,1.5441573
0.08,1.7121043
0.08,1.9140757
0.08,2.0989492
0.08,2.2468953
0.08,2.3704941
0.08,2.4967644
0.08,2.6432052
0.08,2.8148544
0.08,2.9973805
0.08,3.187597
0.08,3.3793592
0.08,3.5782204
0.08,3.7600787
0.08,3.9268045
0.08,4.0821953
0.08,4.239159
0.08,4.40037
0.08,4.5547304
0.08,4.6977935
0.08,4.814675
0.08,4.911825
0.08,4.9914384
0.08,5.0649066
0.08,5.1290627
0.08,5.188162
0.08,5.244876
0.08,5.2980404
0.08,5.3465104
0.08,5.3936067
0.08,5.4360657
0.08,5.47446
0.08,5.507569
0.08,5.5354295
0.08,5.559054
0.08,5.579224
0.08,5.598574
0.08,5.6159587
0.08,5.63174
0.08,5.6448116
0.08,5.6576543
0.08,5.67023
0.08,5.680649
0.08,5.69103
0.08,5.699331
0.08,5.7056284
0.08,5.715112
0.08,5.7212954
0.08,5.728184
0.08,5.734176
0.08,5.7377253
