control/mA,Ewe/V
-0.01,-2.0951276
-0.01,-2.1083138
-0.01,-2.1207175
-0.01,-2.133026
-0.01,-2.145544
-0.01,-2.15728
-0.01,-2.1696074
-0.01,-2.1820302
-0.01,-2.1944532
-0.01,-2.2060616
0.01,-0.90697116
0.01,0.115472004
0.01,1.1155021
0.01,1.1690673
0.01,1.2070609
0.01,1.2373834
0.01,1.2629161
0.01,1.2853383
0.01,1.3056232
0.01,1.3234274
0.01,1.3403537
0.01,1.3563641
0.01,1.3711151
0.01,1.3850265
0.01,1.3985752
0.01,1.4118377
0.01,1.4246613
0.01,1.4375039
0.01,1.4498314
0.01,1.4621207
0.01,1.4736466
0.01,1.4860504
0.01,1.4981488
0.01,1.5112014
0.01,1.5230327
0.01,1.5352457
0.01,1.5474013
0.01,1.5600913
0.01,1.5728767
0.01,1.585395
0.01,1.5982186
0.01,1.6109086
0.01,1.6236176
0.01,1.6361359
0.01,1.64791
0.01,1.6606
0.01,1.6731373
0.01,1.6855602
0.01,1.6984982
0.01,1.7102151
0.01,1.7232677
0.01,1.7359385
0.01,1.7484378
0.01,1.7609179
0.01,1.7726156
0.01,1.7846949
0.01,1.7975185
0.01,1.8100177
0.01,1.8218108
0.01,1.8337758
0.01,1.8462367
0.01,1.8584116
0.01,1.8704717
0.01,1.8817306
0.01,1.8940389
0.01,1.9056221
0.01,1.9177396
0.01,1.9286932
0.01,1.9403336
0.01,1.9520314
0.01,1.9637862
0.01,1.9752932
0.01,1.984491
