control/mA,Ewe/V
-0.08,-6.430247
-0.08,-6.466008
-0.08,-6.502704
-0.08,-6.539629
-0.08,-6.575295
-0.08,-6.610655
-0.08,-6.6412635
-0.08,-6.675555
-0.08,-6.7033973
-0.08,-6.7265825
0.08,-5.4149427
0.08,-4.3392005
0.08,-3.3388216
0.08,-2.3388107
0.08,-1.3386947
0.08,-0.33862653
0.08,0.5832086
0.08,0.95934814
0.08,1.1163226
0.08,1.1741624
0.08,1.2291588
0.08,1.2974749
0.08,1.3826602
0.08,1.4841611
0.08,1.6207744
0.08,1.8001138
0.08,2.003116
0.08,2.1952598
0.08,2.3591971
0.08,2.5049317
0.08,2.6510673
0.08,2.8082707
0.08,2.98574
0.08,3.1774642
0.08,3.38247
0.08,3.58759
0.08,3.797729
0.08,3.9896057
0.08,4.167743
0.08,4.334611
0.08,4.501127
0.08,4.6636543
0.08,4.8240256
0.08,4.9676805
0.08,5.088474
0.08,5.193085
0.08,5.283194
0.08,5.3585134
0.08,5.433585
0.08,5.4968634
0.08,5.556649
0.08,5.6097565
0.08,5.655441
0.08,5.6948085
0.08,5.7317715
0.08,5.764384
0.08,5.7908516
0.08,5.82251
0.08,5.845829
0.08,5.868041
0.08,5.887353
0.08,5.903898
0.08,5.9188013
0.08,5.9342012
0.08,5.9489713
0.08,5.961871
0.08,5.9718513
0.08,5.983835
0.08,5.992499
0.08,6.0025554
0.08,6.011734
0.08,6.020016
0.08,6.0285077
0.08,6.035225
0.08,6.043068
0.08,6.0475907
