control/mA,Ewe/V
-0.02,-1.7029586
-0.02,-1.7428224
-0.02,-1.782171
-0.02,-1.8197258
-0.02,-1.8588644
-0.02,-1.8972017
-0.02,-1.9354053
-0.02,-1.9680367
-0.02,-2.0042174
-0.02,-2.0245407
0.02,-1.3297863
0.02,-0.32965764
0.02,0.4218451
0.02,0.4845891
0.02,0.51804113
0.02,0.5451386
0.02,0.5696599
0.02,0.5933988
0.02,0.6170995
0.02,0.6423841
0.02,0.6682603
0.02,0.6939266
0.02,0.72190183
0.02,0.7490565
0.02,0.77552426
0.02,0.7996067
0.02,0.8212656
0.02,0.84405035
0.02,0.86496496
0.02,0.8847919
0.02,0.90711874
0.02,0.9299798
0.02,0.95610404
0.02,0.9822474
0.02,1.0103754
0.02,1.0403352
0.02,1.0731385
0.02,1.1074492
0.02,1.143382
0.02,1.1806505
0.02,1.2215447
0.02,1.2652824
0.02,1.313657
0.02,1.3606197
0.02,1.4118377
0.02,1.4730932
0.02,1.5291582
0.02,1.5927991
0.02,1.6580048
0.02,1.7282292
0.02,1.797862
0.02,1.8704717
0.02,1.9412878
0.02,2.0116267
0.02,2.076756
0.02,2.141561
0.02,2.200257
0.02,2.2570662
0.02,2.3099446
0.02,2.3604946
0.02,2.408545
0.02,2.456996
0.02,2.5018976
0.02,2.5467992
0.02,2.5926168
0.02,2.635763
0.02,2.673871
0.02,2.719078
0.02,2.7614226
0.02,2.8015153
0.02,2.842257
0.02,2.8737245
