control/mA,Ewe/V
-0.08,-6.564017
-0.08,-6.6167617
-0.08,-6.6726546
-0.08,-6.7206097
-0.08,-6.765645
-0.08,-6.8087716
-0.08,-6.8515935
-0.08,-6.894167
-0.08,-6.936359
-0.08,-6.962579
0.08,-5.8025703
0.08,-4.7260456
0.08,-3.7235484
0.08,-2.7231748
0.08,-1.7231351
0.08,-0.723067
0.08,0.27698818
0.08,0.7072654
0.08,0.9689277
0.08,1.0817065
0.08,1.1506333
0.08,1.2163543
0.08,1.2917119
0.08,1.3859997
0.08,1.4974618
0.08,1.6433301
0.08,1.8299973
0.08,2.0234962
0.08,2.1959085
0.08,2.339847
0.08,2.469953
0.08,2.6049442
0.08,2.753904
0.08,2.9219847
0.08,3.0999882
0.08,3.2928002
0.08,3.4976914
0.08,3.6943579
0.08,3.8771894
0.08,4.045633
0.08,4.205154
0.08,4.360602
0.08,4.513607
0.08,4.662338
0.08,4.8002677
0.08,4.921424
0.08,5.0248523
0.08,5.1125374
0.08,5.189994
0.08,5.254513
0.08,5.3225617
0.08,5.3806305
0.08,5.434005
0.08,5.478964
0.08,5.521461
0.08,5.555848
0.08,5.5873156
0.08,5.613936
0.08,5.6348886
0.08,5.6553645
0.08,5.6715655
0.08,5.6890454
0.08,5.7041206
0.08,5.7174215
0.08,5.729501
0.08,5.7400727
0.08,5.751484
0.08,5.762571
0.08,5.7714634
0.08,5.779841
0.08,5.7872834
0.08,5.7942486
0.08,5.801309
0.08,5.807339
0.08,5.813503
0.08,5.817835
