control/mA,Ewe/V
-0.04,-3.9153962
-0.04,-4.0040545
-0.04,-4.0843353
-0.04,-4.1530714
-0.04,-4.2099476
-0.04,-4.259143
-0.04,-4.301621
-0.04,-4.3413706
-0.04,-4.3759103
-0.04,-4.4038663
0.04,-3.718953
0.04,-2.718786
0.04,-1.7187079
0.04,-0.7186971
0.04,0.28131995
0.04,0.74018306
0.04,0.85529006
0.04,0.9400555
0.04,1.0212907
0.04,1.107411
0.04,1.1936649
0.04,1.2816362
0.04,1.3779467
0.04,1.4870999
0.04,1.6095155
0.04,1.7494873
0.04,1.8823222
0.04,1.9858459
0.04,2.0586274
0.04,2.110418
0.04,2.1507206
0.04,2.1884663
0.04,2.2256753
0.04,2.260196
0.04,2.295995
0.04,2.3311265
0.04,2.3616016
0.04,2.401141
0.04,2.442913
0.04,2.4896083
0.04,2.54096
0.04,2.5978456
0.04,2.6601317
0.04,2.7283905
0.04,2.801172
0.04,2.8782089
0.04,2.9590242
0.04,3.0423203
0.04,3.1276581
0.04,3.2188547
0.04,3.3134859
0.04,3.4093955
0.04,3.506584
0.04,3.6056614
0.04,3.7120857
0.04,3.8290818
0.04,3.9516501
0.04,4.072959
0.04,4.182284
0.04,4.275779
0.04,4.353942
0.04,4.417907
0.04,4.473552
0.04,4.5217934
0.04,4.5665617
0.04,4.608467
0.04,4.648789
0.04,4.68455
0.04,4.7188606
0.04,4.752427
0.04,4.784372
0.04,4.815076
0.04,4.844597
0.04,4.8644238
