control/mA,Ewe/V
-0.01,-0.6459095
-0.01,-0.65169156
-0.01,-0.6566912
-0.01,-0.66008794
-0.01,-0.66590816
-0.01,-0.669553
-0.01,-0.67529684
-0.01,-0.67882717
-0.01,-0.68470466
-0.01,-0.6889983
0.01,-0.38051608
0.01,0.21865228
0.01,0.27025196
0.01,0.29962027
0.01,0.32164174
0.01,0.33818644
0.01,0.35347173
0.01,0.3674975
0.01,0.3806646
0.01,0.39375535
0.01,0.40497598
0.01,0.41591036
0.01,0.42587155
0.01,0.4360808
0.01,0.44522142
0.01,0.45428574
0.01,0.46355993
0.01,0.47180367
0.01,0.48023823
0.01,0.48769957
0.01,0.49567616
0.01,0.5032711
0.01,0.5104271
0.01,0.5175259
0.01,0.5246628
0.01,0.53155166
0.01,0.5381734
0.01,0.5449859
0.01,0.5513214
0.01,0.5579622
0.01,0.5634389
0.01,0.57067126
0.01,0.5763579
0.01,0.58318955
0.01,0.5893342
0.01,0.5954406
0.01,0.602444
0.01,0.6088367
0.01,0.6146569
0.01,0.6215458
0.01,0.6272897
0.01,0.6335679
0.01,0.63992244
0.01,0.64566636
0.01,0.6520018
0.01,0.65828
0.01,0.66453916
0.01,0.67159975
0.01,0.67858404
0.01,0.68566376
0.01,0.691942
0.01,0.6982965
0.01,0.7054525
0.01,0.7120742
0.01,0.71966916
0.01,0.7265198
0.01,0.7336759
0.01,0.74024034
0.01,0.74739635
0.01,0.75523937
0.01,0.7622045
