control/mA,Ewe/V
-0.08,-5.8959637
-0.08,-5.919588
-0.08,-5.942029
-0.08,-5.963764
-0.08,-5.9855757
-0.08,-6.005346
-0.08,-6.023398
-0.08,-6.0400763
-0.08,-6.055743
-0.08,-6.0655136
0.08,-4.9909253
0.08,-3.9839323
0.08,-2.9833488
0.08,-1.9832616
0.08,-0.98312634
0.08,0.016903648
0.08,0.689423
0.08,0.99323905
0.08,1.0858856
0.08,1.1501372
0.08,1.2194457
0.08,1.303944
0.08,1.4024489
0.08,1.5277079
0.08,1.689434
0.08,1.8872837
0.08,2.0895796
0.08,2.245903
0.08,2.3670402
0.08,2.475888
0.08,2.5881324
0.08,2.7173798
0.08,2.8689537
0.08,3.0414617
0.08,3.225877
0.08,3.4187841
0.08,3.6208513
0.08,3.819197
0.08,4.001685
0.08,4.170682
0.08,4.3301077
0.08,4.485956
0.08,4.6454496
0.08,4.806393
0.08,4.9546275
0.08,5.083379
0.08,5.1874943
0.08,5.2726603
0.08,5.3434
0.08,5.404293
0.08,5.4524198
0.08,5.4953175
0.08,5.530468
0.08,5.5577374
0.08,5.581018
0.08,5.6009593
0.08,5.6173134
0.08,5.630843
0.08,5.6431894
0.08,5.654296
0.08,5.664257
0.08,5.6736646
0.08,5.6817365
0.08,5.690973
0.08,5.6987777
0.08,5.7065444
0.08,5.713891
0.08,5.721123
0.08,5.728012
0.08,5.7343097
0.08,5.740721
0.08,5.746408
0.08,5.752457
0.08,5.7573996
0.08,5.7621894
