control/mA,Ewe/V
-0.01,-2.1815913
-0.01,-2.196724
-0.01,-2.2109468
-0.01,-2.225297
-0.01,-2.2390938
-0.01,-2.252299
-0.01,-2.2656188
-0.01,-2.2794347
-0.01,-2.291991
-0.01,-2.3050818
0.01,-1.0012329
0.01,0.044554513
0.01,1.0452013
0.01,1.1807268
0.01,1.205
0.01,1.231506
0.01,1.2571149
0.01,1.2802432
0.01,1.301425
0.01,1.3212711
0.01,1.3402584
0.01,1.3586351
0.01,1.3754469
0.01,1.3920107
0.01,1.408231
0.01,1.423917
0.01,1.4394885
0.01,1.4544494
0.01,1.4694483
0.01,1.4841039
0.01,1.498893
0.01,1.5133004
0.01,1.5282995
0.01,1.5433558
0.01,1.5578395
0.01,1.5728958
0.01,1.5871696
0.01,1.6025695
0.01,1.6177593
0.01,1.6332163
0.01,1.648139
0.01,1.66268
0.01,1.6769158
0.01,1.6915522
0.01,1.7066275
0.01,1.7213594
0.01,1.736721
0.01,1.7520826
0.01,1.7667571
0.01,1.7820233
0.01,1.7974803
0.01,1.8127275
0.01,1.8279746
0.01,1.8433934
0.01,1.8587931
0.01,1.8745745
0.01,1.889688
0.01,1.9049734
0.01,1.9203731
0.01,1.9353912
0.01,1.9502566
0.01,1.9653511
0.01,1.9797585
0.01,1.9942995
0.01,2.0090125
0.01,2.0233245
0.01,2.0370069
0.01,2.0514715
0.01,2.0650775
0.01,2.0787215
0.01,2.092442
0.01,2.1062007
0.01,2.1183374
