control/mA,Ewe/V
-0.08,-6.232168
-0.08,-6.2627387
-0.08,-6.2924504
-0.08,-6.321304
-0.08,-6.350157
-0.08,-6.3771205
-0.08,-6.4000583
-0.08,-6.428911
-0.08,-6.4548635
-0.08,-6.4726677
0.08,-5.1781664
0.08,-4.12431
0.08,-3.1193514
0.08,-2.1189206
0.08,-1.1188998
0.08,-0.118889
0.08,0.73272175
0.08,1.0785197
0.08,1.165079
0.08,1.2068893
0.08,1.2644427
0.08,1.3384073
0.08,1.4294319
0.08,1.5447106
0.08,1.702582
0.08,1.8916535
0.08,2.0922894
0.08,2.2697563
0.08,2.413201
0.08,2.5405974
0.08,2.6704936
0.08,2.8156939
0.08,2.9884117
0.08,3.1792579
0.08,3.3780808
0.08,3.5777242
0.08,3.77649
0.08,3.9593024
0.08,4.1220016
0.08,4.277153
0.08,4.427811
0.08,4.575034
0.08,4.735768
0.08,4.880186
0.08,5.011761
0.08,5.120533
0.08,5.210565
0.08,5.2906938
0.08,5.3610516
0.08,5.423681
0.08,5.479498
0.08,5.528693
0.08,5.5709424
0.08,5.6079435
0.08,5.638285
0.08,5.6685123
0.08,5.6951327
0.08,5.718433
0.08,5.7395763
0.08,5.757915
0.08,5.7754326
0.08,5.7903175
0.08,5.802931
0.08,5.811919
0.08,5.8231206
0.08,5.8327193
0.08,5.8419933
0.08,5.849989
0.08,5.8571258
0.08,5.8643394
0.08,5.8706365
0.08,5.8772964
0.08,5.88346
0.08,5.8881736
0.08,5.8935738
0.08,5.895215
