control/mA,Ewe/V
-0.08,-6.3766246
-0.08,-6.438472
-0.08,-6.4991164
-0.08,-6.555029
-0.08,-6.6046057
-0.08,-6.661682
-0.08,-6.714713
-0.08,-6.7648816
-0.08,-6.815222
-0.08,-6.842415
0.08,-5.6869073
0.08,-4.653951
0.08,-3.6507668
0.08,-2.6507177
0.08,-1.650678
0.08,-0.650629
0.08,0.29950577
0.08,0.6692144
0.08,0.8632857
0.08,0.9545393
0.08,1.0364805
0.08,1.124013
0.08,1.2143506
0.08,1.3193055
0.08,1.439145
0.08,1.58633
0.08,1.7784358
0.08,1.9938989
0.08,2.1803179
0.08,2.3307257
0.08,2.4714034
0.08,2.6222906
0.08,2.7922986
0.08,2.9732218
0.08,3.165423
0.08,3.3663068
0.08,3.5678203
0.08,3.764296
0.08,3.9514022
0.08,4.1326118
0.08,4.3038497
0.08,4.464736
0.08,4.6125126
0.08,4.745786
0.08,4.868107
0.08,4.9725466
0.08,5.0622354
0.08,5.146142
0.08,5.2221293
0.08,5.290598
0.08,5.353934
0.08,5.4131665
0.08,5.4665027
0.08,5.5151825
0.08,5.5601225
0.08,5.5986886
0.08,5.633114
0.08,5.6616235
0.08,5.685496
0.08,5.7062197
0.08,5.7236805
0.08,5.7390614
0.08,5.751961
0.08,5.762762
0.08,5.7732763
0.08,5.7820926
0.08,5.7907944
0.08,5.7988853
0.08,5.8053546
0.08,5.8124914
0.08,5.819247
0.08,5.8254676
0.08,5.8312306
0.08,5.8367267
0.08,5.8413253
0.08,5.8432527
