control/mA,Ewe/V
-0.04,-2.6727486
-0.04,-2.6987011
-0.04,-2.723146
-0.04,-2.749232
-0.04,-2.7717307
-0.04,-2.7947445
-0.04,-2.8168995
-0.04,-2.8392644
-0.04,-2.8610568
-0.04,-2.8705027
0.04,-2.2305632
0.04,-1.2305338
0.04,-0.23046567
0.04,0.37274528
0.04,0.6015089
0.04,0.72718775
0.04,0.821838
0.04,0.90706146
0.04,0.98705626
0.04,1.0591508
0.04,1.1250243
0.04,1.193703
0.04,1.2736214
0.04,1.352853
0.04,1.452732
0.04,1.5602249
0.04,1.6704276
0.04,1.7696387
0.04,1.8842304
0.04,1.9656945
0.04,2.039163
0.04,2.0925756
0.04,2.133966
0.04,2.1682577
0.04,2.199057
0.04,2.228404
0.04,2.2570853
0.04,2.2870643
0.04,2.318627
0.04,2.3539684
0.04,2.3927064
0.04,2.435337
0.04,2.4834828
0.04,2.53701
0.04,2.5974638
0.04,2.6663334
0.04,2.745107
0.04,2.8293953
0.04,2.9149241
0.04,3.0017314
0.04,3.08789
0.04,3.172579
0.04,3.2621531
0.04,3.3546853
0.04,3.447828
0.04,3.5466385
0.04,3.646193
0.04,3.7420266
0.04,3.834864
0.04,3.9223201
0.04,3.9969525
0.04,4.0617194
0.04,4.119063
0.04,4.1690407
0.04,4.2137985
0.04,4.2562194
0.04,4.2948427
0.04,4.3324738
0.04,4.3682537
0.04,4.4017057
0.04,4.4332685
0.04,4.46508
0.04,4.47319
