control/mA,Ewe/V
-0.04,-3.347857
-0.04,-3.3814044
-0.04,-3.4131963
-0.04,-3.4424882
-0.04,-3.4723337
-0.04,-3.5012822
-0.04,-3.5299063
-0.04,-3.5582821
-0.04,-3.5855896
-0.04,-3.6132977
0.04,-2.9416943
0.04,-1.941556
0.04,-0.94137335
0.04,0.05863756
0.04,0.64852875
0.04,0.7949314
0.04,0.8793152
0.04,0.9566002
0.04,1.0370911
0.04,1.1157311
0.04,1.1904018
0.04,1.2719232
0.04,1.365772
0.04,1.4699445
0.04,1.5836203
0.04,1.7092419
0.04,1.8325162
0.04,1.9417458
0.04,2.032637
0.04,2.1003423
0.04,2.1467896
0.04,2.1922448
0.04,2.231133
0.04,2.2730958
0.04,2.3112612
0.04,2.3546362
0.04,2.397973
0.04,2.4457943
0.04,2.4968407
0.04,2.5531347
0.04,2.61065
0.04,2.678241
0.04,2.752053
0.04,2.8330975
0.04,2.9203055
0.04,3.0110629
0.04,3.1048925
0.04,3.2037792
0.04,3.3059862
0.04,3.4099107
0.04,3.517461
0.04,3.630068
0.04,3.7529228
0.04,3.8857193
0.04,4.0156536
0.04,4.1309705
0.04,4.224427
0.04,4.3005676
0.04,4.362281
0.04,4.413938
0.04,4.457828
0.04,4.4968715
0.04,4.531926
0.04,4.5626116
0.04,4.593067
0.04,4.621577
0.04,4.6498957
0.04,4.67623
0.04,4.703308
0.04,4.7285166
0.04,4.752809
0.04,4.77651
0.04,4.797882
