control/mA,Ewe/V
-0.01,-1.2831006
-0.01,-1.276288
-0.01,-1.2688649
-0.01,-1.2614608
-0.01,-1.2546101
-0.01,-1.2478167
-0.01,-1.2410232
-0.01,-1.2279325
-0.01,-1.2199941
-0.01,-1.2126281
0.01,-0.51469475
0.01,0.48540965
0.01,0.5443371
0.01,0.5763961
0.01,0.6008029
0.01,0.62093514
0.01,0.6381478
0.01,0.6524789
0.01,0.6648636
0.01,0.67595065
0.01,0.6862553
0.01,0.69524324
0.01,0.70354426
0.01,0.7109865
0.01,0.71764636
0.01,0.7235048
0.01,0.72840905
0.01,0.7327599
0.01,0.73671
0.01,0.739935
0.01,0.7430455
0.01,0.74586976
0.01,0.7481024
0.01,0.75025874
0.01,0.7521861
0.01,0.75369364
0.01,0.7550485
0.01,0.7562698
0.01,0.7577201
0.01,0.7581399
0.01,0.7586742
0.01,0.7591513
0.01,0.75955206
0.01,0.7595902
0.01,0.7595329
0.01,0.75928485
0.01,0.7589414
0.01,0.75852156
0.01,0.7579109
0.01,0.7572812
0.01,0.75653696
0.01,0.75579274
0.01,0.7549531
0.01,0.75413257
0.01,0.75312114
0.01,0.7520907
0.01,0.7509267
0.01,0.7498771
0.01,0.74861765
0.01,0.7473773
0.01,0.7462132
0.01,0.7449919
0.01,0.7434844
0.01,0.7423585
0.01,0.74075556
0.01,0.7392671
0.01,0.73779774
0.01,0.73667186
0.01,0.7352979
0.01,0.7334469
0.01,0.73213017
0.01,0.73144317
