control/mA,Ewe/V
-0.08,-5.438703
-0.08,-5.4539313
-0.08,-5.4692354
-0.08,-5.4807806
-0.08,-5.4950547
-0.08,-5.5067525
-0.08,-5.519557
-0.08,-5.530949
-0.08,-5.5413876
-0.08,-5.548124
0.08,-4.892255
0.08,-3.8868775
0.08,-2.8868284
0.08,-1.8867984
0.08,-0.8867777
0.08,-0.028952131
0.08,0.466804
0.08,0.72871435
0.08,0.9009741
0.08,1.0315953
0.08,1.1099299
0.08,1.1686665
0.08,1.2318685
0.08,1.3024746
0.08,1.3912855
0.08,1.5164682
0.08,1.6782134
0.08,1.863144
0.08,2.0208437
0.08,2.121963
0.08,2.2089207
0.08,2.3058417
0.08,2.4241548
0.08,2.57508
0.08,2.7542477
0.08,2.9327664
0.08,3.1062856
0.08,3.2794423
0.08,3.4474084
0.08,3.5992687
0.08,3.7336493
0.08,3.8499775
0.08,3.963195
0.08,4.0795045
0.08,4.2013755
0.08,4.3260045
0.08,4.4465694
0.08,4.558108
0.08,4.6583686
0.08,4.7459583
0.08,4.8219075
0.08,4.885892
0.08,4.945888
0.08,4.9981365
0.08,5.0459766
0.08,5.090707
0.08,5.131639
0.08,5.162324
0.08,5.190376
0.08,5.2142673
0.08,5.231671
0.08,5.2457347
0.08,5.2561154
0.08,5.263596
0.08,5.268634
0.08,5.2740917
0.08,5.2787857
0.08,5.2830033
0.08,5.286438
0.08,5.2900257
0.08,5.2931933
0.08,5.2955785
0.08,5.298193
0.08,5.3008647
0.08,5.301819
