control/mA,Ewe/V
-0.01,-0.6551646
-0.01,-0.6585804
-0.01,-0.66503036
-0.01,-0.67016363
-0.01,-0.674629
-0.01,-0.68016297
-0.01,-0.68569696
-0.01,-0.6891127
-0.01,-0.69483757
-0.01,-0.7008677
0.01,-0.39093617
0.01,0.21706842
0.01,0.26794297
0.01,0.2975975
0.01,0.31811142
0.01,0.33507597
0.01,0.35085738
0.01,0.36534116
0.01,0.3780884
0.01,0.3904922
0.01,0.40259063
0.01,0.4131243
0.01,0.4238297
0.01,0.4336764
0.01,0.443504
0.01,0.4525683
0.01,0.46178523
0.01,0.47069687
0.01,0.47863528
0.01,0.4866882
0.01,0.49392053
0.01,0.50155365
0.01,0.50918674
0.01,0.51578933
0.01,0.5223538
0.01,0.5295289
0.01,0.53601706
0.01,0.5423716
0.01,0.54901236
0.01,0.55588216
0.01,0.56298095
0.01,0.56933546
0.01,0.5760144
0.01,0.58213997
0.01,0.5888571
0.01,0.59490633
0.01,0.6016425
0.01,0.60782534
0.01,0.61433256
0.01,0.6207634
0.01,0.62723243
0.01,0.6336824
0.01,0.64091474
0.01,0.64690673
0.01,0.6532422
0.01,0.66024554
0.01,0.6676115
0.01,0.6737561
0.01,0.6806259
0.01,0.6873812
0.01,0.6945372
0.01,0.7021321
0.01,0.7093263
0.01,0.71701664
0.01,0.7246688
0.01,0.7314241
0.01,0.73890454
0.01,0.7470338
0.01,0.7539417
0.01,0.7612886
0.01,0.76813924
