control/mA,Ewe/V
-0.01,-0.5194864
-0.01,-0.522158
-0.01,-0.5249632
-0.01,-0.52786374
-0.01,-0.5302682
-0.01,-0.53309244
-0.01,-0.53559226
-0.01,-0.5380158
-0.01,-0.5402103
-0.01,-0.54257655
0.01,-0.2838497
0.01,0.2014015
0.01,0.24781068
0.01,0.27637753
0.01,0.29754025
0.01,0.31477195
0.01,0.32967556
0.01,0.3432052
0.01,0.35517007
0.01,0.3659709
0.01,0.37587482
0.01,0.38503453
0.01,0.39343092
0.01,0.4013312
0.01,0.4089261
0.01,0.4161203
0.01,0.4230664
0.01,0.42970717
0.01,0.4359663
0.01,0.44214913
0.01,0.44798842
0.01,0.45390406
0.01,0.4593808
0.01,0.46466672
0.01,0.46993357
0.01,0.4749714
0.01,0.48002833
0.01,0.48439828
0.01,0.48882544
0.01,0.4933099
0.01,0.49806148
0.01,0.5023933
0.01,0.50651515
0.01,0.51075155
0.01,0.51470166
0.01,0.5184228
0.01,0.5225828
0.01,0.5264375
0.01,0.53027314
0.01,0.5339561
0.01,0.5376391
0.01,0.54139835
0.01,0.5450813
0.01,0.5484399
0.01,0.55233276
0.01,0.5556913
0.01,0.5590117
0.01,0.56217945
0.01,0.5654044
0.01,0.5684386
0.01,0.5713964
0.01,0.5749458
0.01,0.57788455
0.01,0.5808805
0.01,0.5839338
0.01,0.5870824
0.01,0.58988756
0.01,0.5927118
0.01,0.59565055
0.01,0.5983412
0.01,0.60114634
