control/mA,Ewe/V
-0.08,-5.4609156
-0.08,-5.478109
-0.08,-5.494272
-0.08,-5.509538
-0.08,-5.523736
-0.08,-5.538506
-0.08,-5.55112
-0.08,-5.563695
-0.08,-5.5755453
-0.08,-5.5820527
0.08,-4.8889685
0.08,-3.8867056
0.08,-2.8863895
0.08,-1.8863785
0.08,-0.8863388
0.08,0.0018473808
0.08,0.47701326
0.08,0.7414998
0.08,0.9030732
0.08,1.0100318
0.08,1.083882
0.08,1.1459581
0.08,1.2122897
0.08,1.2865024
0.08,1.3774697
0.08,1.4993701
0.08,1.6547798
0.08,1.8360084
0.08,2.0000818
0.08,2.1095593
0.08,2.1999516
0.08,2.2951937
0.08,2.4095755
0.08,2.5530775
0.08,2.7274363
0.08,2.9002113
0.08,3.0726619
0.08,3.2449408
0.08,3.4142616
0.08,3.5739076
0.08,3.7143755
0.08,3.8410468
0.08,3.9594932
0.08,4.077596
0.08,4.197616
0.08,4.3182573
0.08,4.4351006
0.08,4.5444636
0.08,4.6423197
0.08,4.7275243
0.08,4.8028626
0.08,4.868126
0.08,4.926576
0.08,4.979206
0.08,5.027352
0.08,5.074696
0.08,5.1174607
0.08,5.156351
0.08,5.188544
0.08,5.2162137
0.08,5.2362695
0.08,5.253024
0.08,5.2658477
0.08,5.276477
0.08,5.2851024
0.08,5.2914186
0.08,5.2966285
0.08,5.302162
0.08,5.306322
0.08,5.310559
0.08,5.314089
0.08,5.317562
0.08,5.320577
0.08,5.313593
0.08,5.3185353
