control/mA,Ewe/V
-0.08,-5.649262
-0.08,-5.6692224
-0.08,-5.687523
-0.08,-5.7035713
-0.08,-5.7196393
-0.08,-5.7290277
-0.08,-5.7404394
-0.08,-5.745382
-0.08,-5.7554383
-0.08,-5.759503
0.08,-4.832139
0.08,-3.829305
0.08,-2.829084
0.08,-1.8290159
0.08,-0.828957
0.08,0.17109205
0.08,0.7864968
0.08,1.0004141
0.08,1.0812104
0.08,1.1575031
0.08,1.2408564
0.08,1.3358884
0.08,1.4452515
0.08,1.5831814
0.08,1.7608224
0.08,1.963042
0.08,2.1313708
0.08,2.2477348
0.08,2.3440454
0.08,2.438066
0.08,2.5387654
0.08,2.6525366
0.08,2.7904284
0.08,2.954578
0.08,3.1343563
0.08,3.3207753
0.08,3.5122895
0.08,3.7049105
0.08,3.8839447
0.08,4.048018
0.08,4.1989326
0.08,4.345717
0.08,4.4920626
0.08,4.6402206
0.08,4.7887797
0.08,4.926824
0.08,5.045156
0.08,5.141085
0.08,5.2182746
0.08,5.283709
0.08,5.3357477
0.08,5.377444
0.08,5.410228
0.08,5.435646
0.08,5.4567323
0.08,5.473468
0.08,5.487665
0.08,5.5001645
0.08,5.5106792
0.08,5.520831
0.08,5.528044
0.08,5.538006
0.08,5.5453525
0.08,5.5526037
0.08,5.5589395
0.08,5.565065
0.08,5.571057
0.08,5.5760756
0.08,5.5802355
0.08,5.586762
0.08,5.591304
0.08,5.5965896
0.08,5.6005015
0.08,5.6053867
0.08,5.6080775
