control/mA,Ewe/V
-0.01,-0.6272275
-0.01,-0.63136846
-0.01,-0.6356048
-0.01,-0.64050907
-0.01,-0.64319974
-0.01,-0.65048933
-0.01,-0.6551455
-0.01,-0.65962994
-0.01,-0.66480136
-0.01,-0.66869426
0.01,-0.36801198
0.01,0.21430142
0.01,0.26561487
0.01,0.29479235
0.01,0.3168138
0.01,0.33412182
0.01,0.349388
0.01,0.3633375
0.01,0.37608474
0.01,0.38762978
0.01,0.39791536
0.01,0.4081437
0.01,0.41839114
0.01,0.4279134
0.01,0.4366342
0.01,0.4445917
0.01,0.4533316
0.01,0.4613845
0.01,0.46840695
0.01,0.4760591
0.01,0.48306248
0.01,0.4899895
0.01,0.49745086
0.01,0.5046641
0.01,0.51140034
0.01,0.5174305
0.01,0.52428114
0.01,0.53059757
0.01,0.5367613
0.01,0.5430586
0.01,0.54870707
0.01,0.5548517
0.01,0.5605574
0.01,0.5668547
0.01,0.5728467
0.01,0.5788005
0.01,0.58460164
0.01,0.5908417
0.01,0.5967192
0.01,0.60223407
0.01,0.6083215
0.01,0.6134929
0.01,0.6199619
0.01,0.62612563
0.01,0.631736
0.01,0.6370219
0.01,0.64301383
0.01,0.6491585
0.01,0.65459704
0.01,0.66112334
0.01,0.66686726
0.01,0.6732409
0.01,0.6795191
0.01,0.68532026
0.01,0.69184655
0.01,0.69738054
0.01,0.7038114
0.01,0.7100324
0.01,0.71613884
0.01,0.7224934
0.01,0.7285045
