control/mA,Ewe/V
-0.08,-6.3668733
-0.08,-6.400707
-0.08,-6.4329567
-0.08,-6.4651494
-0.08,-6.497628
-0.08,-6.5286183
-0.08,-6.560353
-0.08,-6.5911527
-0.08,-6.621265
-0.08,-6.6444697
0.08,-5.3858466
0.08,-4.366718
0.08,-3.3581715
0.08,-2.357779
0.08,-1.3576056
0.08,-0.3575184
0.08,0.5425624
0.08,0.9362008
0.08,1.1001595
0.08,1.1661857
0.08,1.2202853
0.08,1.2888304
0.08,1.3768972
0.08,1.4791234
0.08,1.6136374
0.08,1.7921754
0.08,1.993021
0.08,2.184268
0.08,2.3462017
0.08,2.4850094
0.08,2.623779
0.08,2.7792268
0.08,2.9549596
0.08,3.1459396
0.08,3.3433883
0.08,3.5531266
0.08,3.7537622
0.08,3.9432728
0.08,4.1156473
0.08,4.281599
0.08,4.445768
0.08,4.6066923
0.08,4.761396
0.08,4.9046884
0.08,5.021379
0.08,5.1281085
0.08,5.218694
0.08,5.2966094
0.08,5.369887
0.08,5.4334893
0.08,5.494287
0.08,5.545772
0.08,5.594338
0.08,5.635232
0.08,5.6722717
0.08,5.7047887
0.08,5.734615
0.08,5.7579913
0.08,5.784707
0.08,5.8088274
0.08,5.8297424
0.08,5.8485007
0.08,5.8639
0.08,5.8807693
0.08,5.8951197
0.08,5.907008
0.08,5.9181905
0.08,5.927789
0.08,5.9365864
0.08,5.9450974
0.08,5.9531503
0.08,5.960974
0.08,5.96273
0.08,5.9686456
0.08,5.97479
0.08,5.9806867
