control/mA,Ewe/V
-0.01,-0.6009697
-0.01,-0.6041565
-0.01,-0.60827833
-0.01,-0.612133
-0.01,-0.6167892
-0.01,-0.61955625
-0.01,-0.6244605
-0.01,-0.6276855
-0.01,-0.6316928
-0.01,-0.6339828
0.01,-0.34348467
0.01,0.20977882
0.01,0.26023352
0.01,0.2896782
0.01,0.3108409
0.01,0.328397
0.01,0.3428617
0.01,0.35566622
0.01,0.36818448
0.01,0.37950054
0.01,0.39009145
0.01,0.39965189
0.01,0.409365
0.01,0.4175515
0.01,0.42541358
0.01,0.43369547
0.01,0.44108048
0.01,0.44877082
0.01,0.4554307
0.01,0.4621669
0.01,0.46917024
0.01,0.47548664
0.01,0.48220375
0.01,0.4884629
0.01,0.4948365
0.01,0.5008857
0.01,0.5070686
0.01,0.5127552
0.01,0.5184991
0.01,0.52403307
0.01,0.52968156
0.01,0.53527284
0.01,0.5406923
0.01,0.54626447
0.01,0.55088246
0.01,0.55647373
0.01,0.5619695
0.01,0.56716007
0.01,0.5724459
0.01,0.5779799
0.01,0.58292234
0.01,0.58813196
0.01,0.59379953
0.01,0.5987801
0.01,0.6038943
0.01,0.60876036
0.01,0.6141989
0.01,0.619504
0.01,0.62513334
0.01,0.6296369
0.01,0.63501817
0.01,0.6403041
0.01,0.64543736
0.01,0.6508378
0.01,0.65562755
0.01,0.6610089
0.01,0.66612303
0.01,0.6713135
0.01,0.6757407
0.01,0.68144643
0.01,0.68650335
