control/mA,Ewe/V
-0.02,-1.4020623
-0.02,-1.431526
-0.02,-1.4632796
-0.02,-1.4956249
-0.02,-1.5269396
-0.02,-1.557701
-0.02,-1.5902752
-0.02,-1.6206357
-0.02,-1.6525993
-0.02,-1.658534
0.02,-0.9858432
0.02,0.014219078
0.02,0.44875175
0.02,0.5033283
0.02,0.5389749
0.02,0.56670207
0.02,0.589983
0.02,0.6125006
0.02,0.63538074
0.02,0.65934867
0.02,0.68444246
0.02,0.71041405
0.02,0.7358513
0.02,0.759781
0.02,0.78075296
0.02,0.8009997
0.02,0.8195099
0.02,0.83740956
0.02,0.8556145
0.02,0.8731515
0.02,0.8919098
0.02,0.910649
0.02,0.9309721
0.02,0.95202035
0.02,0.97345024
0.02,0.99655944
0.02,1.0211189
0.02,1.047434
0.02,1.0735201
0.02,1.1023159
0.02,1.1322185
0.02,1.1641058
0.02,1.1984355
0.02,1.2331661
0.02,1.2696141
0.02,1.3081803
0.02,1.3476052
0.02,1.3894346
0.02,1.4327523
0.02,1.4775776
0.02,1.5216969
0.02,1.5668466
0.02,1.6139237
0.02,1.6633289
0.02,1.7124668
0.02,1.7623682
0.02,1.8121359
0.02,1.8616747
0.02,1.9114615
0.02,1.9605231
0.02,2.0097184
0.02,2.056013
0.02,2.1015637
0.02,2.144557
0.02,2.1867106
0.02,2.2279842
0.02,2.2676573
0.02,2.3025215
0.02,2.3443124
0.02,2.3805888
0.02,2.418926
0.02,2.4523017
