control/mA,Ewe/V
-0.08,-6.454062
-0.08,-6.509345
-0.08,-6.570314
-0.08,-6.6317415
-0.08,-6.687673
-0.08,-6.7344255
-0.08,-6.7756443
-0.08,-6.8179507
-0.08,-6.861364
-0.08,-6.887221
0.08,-5.7749968
0.08,-4.6939673
0.08,-3.6921
0.08,-2.6916692
0.08,-1.6916487
0.08,-0.6915996
0.08,0.14384192
0.08,0.56591964
0.08,0.8101594
0.08,0.9249229
0.08,1.0126462
0.08,1.1017816
0.08,1.196012
0.08,1.3023982
0.08,1.4188792
0.08,1.5608355
0.08,1.7484187
0.08,1.9660953
0.08,2.148259
0.08,2.2924266
0.08,2.4233723
0.08,2.5593557
0.08,2.7206619
0.08,2.8974252
0.08,3.0821078
0.08,3.2718854
0.08,3.468323
0.08,3.6645315
0.08,3.8456838
0.08,4.01615
0.08,4.1821313
0.08,4.3464804
0.08,4.5082827
0.08,4.654552
0.08,4.7875204
0.08,4.8956814
0.08,4.987908
0.08,5.065632
0.08,5.135265
0.08,5.200146
0.08,5.260867
0.08,5.3179054
0.08,5.3716235
0.08,5.4221354
0.08,5.4688687
0.08,5.5110226
0.08,5.549112
0.08,5.584033
0.08,5.61489
0.08,5.6408806
0.08,5.6636844
0.08,5.68437
0.08,5.7022505
0.08,5.7176123
0.08,5.73139
0.08,5.7433357
0.08,5.7553196
0.08,5.7652044
0.08,5.7741733
0.08,5.7829323
0.08,5.790756
0.08,5.797015
0.08,5.8030453
0.08,5.8095717
0.08,5.814724
0.08,5.816785
