control/mA,Ewe/V
-0.01,-0.5624607
-0.01,-0.56517047
-0.01,-0.56965494
-0.01,-0.5729944
-0.01,-0.5764865
-0.01,-0.5799405
-0.01,-0.58322275
-0.01,-0.58551264
-0.01,-0.58875674
-0.01,-0.5920962
0.01,-0.31567106
0.01,0.2112291
0.01,0.2601572
0.01,0.2887622
0.01,0.3099631
0.01,0.32715663
0.01,0.3419076
0.01,0.35442585
0.01,0.3669441
0.01,0.37799302
0.01,0.38806868
0.01,0.39761004
0.01,0.40669343
0.01,0.41539514
0.01,0.42289466
0.01,0.43052775
0.01,0.4374166
0.01,0.44466802
0.01,0.45132792
0.01,0.45720538
0.01,0.46396068
0.01,0.46999082
0.01,0.47592553
0.01,0.48166943
0.01,0.48714617
0.01,0.49258476
0.01,0.49821416
0.01,0.5035001
0.01,0.50893867
0.01,0.5139765
0.01,0.5192242
0.01,0.5242239
0.01,0.52933806
0.01,0.53399426
0.01,0.5389558
0.01,0.5435929
0.01,0.54847807
0.01,0.5531915
0.01,0.5581912
0.01,0.5623703
0.01,0.56725544
0.01,0.571988
0.01,0.5767205
0.01,0.5810332
0.01,0.5857466
0.01,0.59053636
0.01,0.5952689
0.01,0.599677
0.01,0.6038561
0.01,0.6076345
0.01,0.6122334
0.01,0.616527
0.01,0.62047714
0.01,0.6246181
0.01,0.6286446
0.01,0.63274735
0.01,0.63675475
0.01,0.64114374
0.01,0.645361
0.01,0.64969283
0.01,0.6539101
