control/mA,Ewe/V
-0.01,-0.46260086
-0.01,-0.46469995
-0.01,-0.46672273
-0.01,-0.4687455
-0.01,-0.47088277
-0.01,-0.47292462
-0.01,-0.47487107
-0.01,-0.4764549
-0.01,-0.47357342
-0.01,-0.47242847
0.01,-0.22453535
0.01,0.22431985
0.01,0.26637816
0.01,0.29463968
0.01,0.31656572
0.01,0.33442715
0.01,0.34980783
0.01,0.36276498
0.01,0.37455812
0.01,0.38490096
0.01,0.39448047
0.01,0.4035066
0.01,0.4115786
0.01,0.41942158
0.01,0.42657763
0.01,0.433352
0.01,0.43978286
0.01,0.44573668
0.01,0.45136607
0.01,0.45690006
0.01,0.46209055
0.01,0.46710932
0.01,0.4719945
0.01,0.4767652
0.01,0.4813641
0.01,0.4856959
0.01,0.4900086
0.01,0.49403504
0.01,0.4980424
0.01,0.5018208
0.01,0.5055992
0.01,0.50924397
0.01,0.51285064
0.01,0.51634276
0.01,0.519625
0.01,0.5229645
0.01,0.5259414
0.01,0.52886105
0.01,0.5322196
0.01,0.535311
0.01,0.53819245
0.01,0.54086405
0.01,0.5437074
0.01,0.54634076
0.01,0.54859257
0.01,0.55103517
0.01,0.55357313
0.01,0.55588216
0.01,0.55809575
0.01,0.5605193
0.01,0.5624848
0.01,0.56479377
0.01,0.5669692
0.01,0.5686485
0.01,0.57049954
0.01,0.57231236
0.01,0.5739535
0.01,0.5760144
0.01,0.57796085
0.01,0.5795447
0.01,0.5809569
