control/mA,Ewe/V
-0.01,-0.58827966
-0.01,-0.59247786
-0.01,-0.5964661
-0.01,-0.59894687
-0.01,-0.603355
-0.01,-0.60757226
-0.01,-0.6109118
-0.01,-0.6142703
-0.01,-0.61816317
-0.01,-0.61974704
0.01,-0.3341066
0.01,0.21046579
0.01,0.26036713
0.01,0.28988808
0.01,0.31131798
0.01,0.32811078
0.01,0.3432052
0.01,0.3561433
0.01,0.36847073
0.01,0.37950054
0.01,0.38976705
0.01,0.39883134
0.01,0.40835363
0.01,0.41726524
0.01,0.42550898
0.01,0.4333329
0.01,0.44096598
0.01,0.44804567
0.01,0.4549918
0.01,0.46209055
0.01,0.46873134
0.01,0.4754294
0.01,0.48199385
0.01,0.48848197
0.01,0.4943213
0.01,0.5001415
0.01,0.5058854
0.01,0.51162934
0.01,0.51735413
0.01,0.52309805
0.01,0.52805954
0.01,0.53365076
0.01,0.5390512
0.01,0.54441345
0.01,0.5494131
0.01,0.55448914
0.01,0.559527
0.01,0.56492734
0.01,0.57021326
0.01,0.5759572
0.01,0.58105224
0.01,0.5859756
0.01,0.5912806
0.01,0.5963948
0.01,0.60137534
0.01,0.60658497
0.01,0.6113365
0.01,0.6165461
0.01,0.6214313
0.01,0.6263165
0.01,0.6316787
0.01,0.6369837
0.01,0.64183074
0.01,0.6466205
0.01,0.65139115
0.01,0.6561809
0.01,0.66125697
0.01,0.66589403
0.01,0.6700541
0.01,0.67534
0.01,0.6799389
