control/mA,Ewe/V
-0.08,-5.1192393
-0.08,-5.1462226
-0.08,-5.174942
-0.08,-5.202631
-0.08,-5.2274384
-0.08,-5.2516356
-0.08,-5.2744393
-0.08,-5.294896
-0.08,-5.315887
-0.08,-5.318616
0.08,-4.495089
0.08,-3.4947848
0.08,-2.4947548
0.08,-1.4946768
0.08,-0.49466592
0.08,0.4501257
0.08,0.9438911
0.08,1.0664977
0.08,1.1577893
0.08,1.2655305
0.08,1.3859806
0.08,1.5211053
0.08,1.6839381
0.08,1.861522
0.08,2.0013983
0.08,2.0904956
0.08,2.155205
0.08,2.2086916
0.08,2.258364
0.08,2.3114903
0.08,2.3737762
0.08,2.4471684
0.08,2.5336132
0.08,2.6296947
0.08,2.733123
0.08,2.845711
0.08,2.9644246
0.08,3.0884814
0.08,3.2173088
0.08,3.3502963
0.08,3.4838946
0.08,3.614344
0.08,3.7423317
0.08,3.8719034
0.08,4.0072002
0.08,4.1448436
0.08,4.279481
0.08,4.4085946
0.08,4.5263543
0.08,4.631729
0.08,4.7188225
0.08,4.7929397
0.08,4.8574967
0.08,4.914764
0.08,4.9677377
0.08,5.016933
0.08,5.0625405
0.08,5.106908
0.08,5.15097
0.08,5.1926847
0.08,5.2330446
0.08,5.271382
0.08,5.3096237
0.08,5.3471403
0.08,5.3818326
0.08,5.408663
0.08,5.431371
0.08,5.4501295
0.08,5.4657393
0.08,5.478811
0.08,5.4893637
0.08,5.497703
0.08,5.503046
0.08,5.5091524
0.08,5.51108
