control/mA,Ewe/V
-0.04,-2.4660444
-0.04,-2.4852226
-0.04,-2.504019
-0.04,-2.5230064
-0.04,-2.541555
-0.04,-2.5601032
-0.04,-2.5764189
-0.04,-2.59512
-0.04,-2.6125998
-0.04,-2.62695
0.04,-1.9529078
0.04,-0.9528802
0.04,0.047187928
0.04,0.37795484
0.04,0.5468942
0.04,0.6554749
0.04,0.73277897
0.04,0.8035568
0.04,0.8745827
0.04,0.9396929
0.04,0.9951282
0.04,1.0441709
0.04,1.0942057
0.04,1.1502327
0.04,1.2099043
0.04,1.2774571
0.04,1.353788
0.04,1.4350804
0.04,1.5264866
0.04,1.6184272
0.04,1.723802
0.04,1.8294439
0.04,1.9257926
0.04,2.0024288
0.04,2.0634744
0.04,2.1111813
0.04,2.1527624
0.04,2.1892488
0.04,2.225141
0.04,2.2609782
0.04,2.2994108
0.04,2.3394275
0.04,2.3821154
0.04,2.4277804
0.04,2.476136
0.04,2.5272777
0.04,2.579946
0.04,2.6356676
0.04,2.6944995
0.04,2.7551444
0.04,2.8230217
0.04,2.8915095
0.04,2.9592915
0.04,3.0216918
0.04,3.0883098
0.04,3.1499088
0.04,3.210878
0.04,3.269691
0.04,3.3260994
0.04,3.3819165
0.04,3.4358442
0.04,3.4864898
0.04,3.5374978
0.04,3.5838497
0.04,3.6313658
0.04,3.6732333
0.04,3.715616
0.04,3.7545638
0.04,3.7904394
0.04,3.8269827
0.04,3.860473
0.04,3.883544
