control/mA,Ewe/V
-0.08,-5.8159494
-0.08,-5.8404136
-0.08,-5.8630075
-0.08,-5.8853154
-0.08,-5.9057527
-0.08,-5.9240723
-0.08,-5.9426208
-0.08,-5.9603868
-0.08,-5.976836
-0.08,-5.9865108
0.08,-4.963272
0.08,-3.9582849
0.08,-2.9582741
0.08,-1.958225
0.08,-0.9582234
0.08,0.041978344
0.08,0.6959493
0.08,0.9751677
0.08,1.0723178
0.08,1.1460917
0.08,1.2227851
0.08,1.3106992
0.08,1.4085172
0.08,1.5316771
0.08,1.6959984
0.08,1.8951267
0.08,2.0925756
0.08,2.2339954
0.08,2.3456101
0.08,2.449382
0.08,2.5592985
0.08,2.6812942
0.08,2.827716
0.08,2.9953768
0.08,3.177178
0.08,3.366593
0.08,3.56471
0.08,3.762216
0.08,3.9442842
0.08,4.1095023
0.08,4.2622495
0.08,4.4145484
0.08,4.5664277
0.08,4.720082
0.08,4.870797
0.08,5.0047197
0.08,5.1140637
0.08,5.2037525
0.08,5.2777553
0.08,5.3398886
0.08,5.3936257
0.08,5.4359703
0.08,5.4724183
0.08,5.4996305
0.08,5.5221286
0.08,5.540601
0.08,5.558386
0.08,5.5718775
0.08,5.584071
0.08,5.594891
0.08,5.6040893
0.08,5.613535
0.08,5.621817
0.08,5.629641
0.08,5.6374454
0.08,5.6444683
0.08,5.6514144
0.08,5.6574063
0.08,5.664066
0.08,5.669905
0.08,5.675573
0.08,5.681355
0.08,5.686164
0.08,5.6908774
0.08,5.694885
