control/mA,Ewe/V
-0.01,-0.5217573
-0.01,-0.5245243
-0.01,-0.5271768
-0.01,-0.53007734
-0.01,-0.53316873
-0.01,-0.53559226
-0.01,-0.5382066
-0.01,-0.54070646
-0.01,-0.54288185
-0.01,-0.5455916
0.01,-0.28521234
0.01,0.20420666
0.01,0.25084484
0.01,0.27922085
0.01,0.30045992
0.01,0.3177107
0.01,0.33255705
0.01,0.34576228
0.01,0.35761267
0.01,0.36818448
0.01,0.37827924
0.01,0.3874962
0.01,0.39585444
0.01,0.40423176
0.01,0.41159767
0.01,0.41903993
0.01,0.4256998
0.01,0.43207344
0.01,0.4386379
0.01,0.44483978
0.01,0.45081267
0.01,0.45636573
0.01,0.46174708
0.01,0.4669185
0.01,0.47201356
0.01,0.47722316
0.01,0.48220375
0.01,0.4870126
0.01,0.4915352
0.01,0.49611506
0.01,0.50058043
0.01,0.5048931
0.01,0.50907224
0.01,0.513404
0.01,0.5174114
0.01,0.5217813
0.01,0.5259223
0.01,0.5296625
0.01,0.53370804
0.01,0.5374673
0.01,0.5411312
0.01,0.5448905
0.01,0.54859257
0.01,0.55210376
0.01,0.555386
0.01,0.5587255
0.01,0.5626184
0.01,0.56612957
0.01,0.56904924
0.01,0.5725223
0.01,0.5758999
0.01,0.5790486
0.01,0.5821209
0.01,0.58528864
0.01,0.58845633
0.01,0.5915478
0.01,0.5945247
0.01,0.5973871
0.01,0.6003449
0.01,0.60305464
0.01,0.60580254
