control/mA,Ewe/V
-0.01,-0.6675111
-0.01,-0.67527777
-0.01,-0.68092626
-0.01,-0.68394136
-0.01,-0.68913186
-0.01,-0.69340634
-0.01,-0.70008534
-0.01,-0.705772
-0.01,-0.709474
-0.01,-0.7159621
0.01,-0.40071502
0.01,0.21960641
0.01,0.27133968
0.01,0.30120414
0.01,0.3224623
0.01,0.33919784
0.01,0.35463575
0.01,0.36829898
0.01,0.38169506
0.01,0.39427057
0.01,0.4049378
0.01,0.4166737
0.01,0.42711192
0.01,0.43693954
0.01,0.4473587
0.01,0.45669016
0.01,0.4652583
0.01,0.4735593
0.01,0.48249
0.01,0.4905429
0.01,0.49872938
0.01,0.50640064
0.01,0.51384294
0.01,0.5209417
0.01,0.528613
0.01,0.53574985
0.01,0.54265785
0.01,0.54958487
0.01,0.55655
0.01,0.56328624
0.01,0.57067126
0.01,0.577522
0.01,0.5839719
0.01,0.59078443
0.01,0.5973489
0.01,0.6041996
0.01,0.6119472
0.01,0.61837804
0.01,0.62505704
0.01,0.63206035
0.01,0.6391019
0.01,0.64612436
0.01,0.65312773
0.01,0.66036004
0.01,0.6671535
0.01,0.6740614
0.01,0.6810457
0.01,0.6885834
0.01,0.69545317
0.01,0.70308626
0.01,0.7102041
0.01,0.7173792
0.01,0.7237338
0.01,0.7317104
0.01,0.73959154
0.01,0.7466521
0.01,0.75497216
0.01,0.7629869
0.01,0.770849
0.01,0.7782531
0.01,0.78687847
