control/mA,Ewe/V
-0.01,-2.0837162
-0.01,-2.096597
-0.01,-2.1101074
-0.01,-2.1220152
-0.01,-2.1346097
-0.01,-2.1462312
-0.01,-2.1576807
-0.01,-2.1693976
-0.01,-2.1809998
-0.01,-2.1931746
0.01,-0.8953487
0.01,0.117208526
0.01,1.1172577
0.01,1.1672544
0.01,1.2055916
0.01,1.2350172
0.01,1.2601873
0.01,1.2822278
0.01,1.3020166
0.01,1.3198589
0.01,1.336709
0.01,1.3515935
0.01,1.3665544
0.01,1.3807518
0.01,1.3938999
0.01,1.4068379
0.01,1.4192418
0.01,1.4317218
0.01,1.4440302
0.01,1.4561477
0.01,1.4679408
0.01,1.4803065
0.01,1.4923285
0.01,1.5041981
0.01,1.5162201
0.01,1.5282804
0.01,1.5404361
0.01,1.5531833
0.01,1.5658543
0.01,1.578029
0.01,1.5907191
0.01,1.6027985
0.01,1.6150304
0.01,1.6274343
0.01,1.6396471
0.01,1.6516693
0.01,1.6637486
0.01,1.676305
0.01,1.6879455
0.01,1.7003303
0.01,1.7126195
0.01,1.7245462
0.01,1.7369882
0.01,1.7491629
0.01,1.7615094
0.01,1.7736079
0.01,1.7852484
0.01,1.7967552
0.01,1.8091017
0.01,1.8213338
0.01,1.8327643
0.01,1.8443667
0.01,1.8561788
0.01,1.8678575
0.01,1.8787918
0.01,1.8904705
0.01,1.9022254
0.01,1.9136178
0.01,1.9249911
0.01,1.93604
0.01,1.9467835
0.01,1.9580042
0.01,1.9666296
