control/mA,Ewe/V
-0.02,-1.9043005
-0.02,-1.9476182
-0.02,-1.9904207
-0.02,-2.0326316
-0.02,-2.0723238
-0.02,-2.1118631
-0.02,-2.1468418
-0.02,-2.1800075
-0.02,-2.2150114
-0.02,-2.232243
0.02,-1.5257642
0.02,-0.5255799
0.02,0.3978963
0.02,0.47855896
0.02,0.51372844
0.02,0.540845
0.02,0.5644503
0.02,0.58857083
0.02,0.6116991
0.02,0.6357433
0.02,0.6616577
0.02,0.68875515
0.02,0.7180662
0.02,0.7470719
0.02,0.7744938
0.02,0.8012287
0.02,0.8240898
0.02,0.8466074
0.02,0.86866707
0.02,0.89086026
0.02,0.91276723
0.02,0.9361054
0.02,0.9618289
0.02,0.98934615
0.02,1.0187908
0.02,1.0498384
0.02,1.0830615
0.02,1.118689
0.02,1.1564918
0.02,1.1963174
0.02,1.2387192
0.02,1.286674
0.02,1.3355259
0.02,1.3870301
0.02,1.4392977
0.02,1.498416
0.02,1.560263
0.02,1.6247817
0.02,1.6941665
0.02,1.7646772
0.02,1.836619
0.02,1.9106982
0.02,1.983079
0.02,2.053914
0.02,2.121524
0.02,2.1853368
0.02,2.2452922
0.02,2.3016055
0.02,2.35477
0.02,2.404404
0.02,2.4558702
0.02,2.5046456
0.02,2.5511692
0.02,2.5992386
0.02,2.643606
0.02,2.6883168
0.02,2.7316537
0.02,2.7742462
0.02,2.8169916
0.02,2.8582866
0.02,2.8982077
0.02,2.9367738
