control/mA,Ewe/V
-0.04,-3.7572005
-0.04,-3.841527
-0.04,-3.9265978
-0.04,-4.0031767
-0.04,-4.068592
-0.04,-4.123169
-0.04,-4.166582
-0.04,-4.2087646
-0.04,-4.2454605
-0.04,-4.2744665
0.04,-3.6016867
0.04,-2.601618
0.04,-1.6014637
0.04,-0.6014528
0.04,0.39860234
0.04,0.7825467
0.04,0.88311267
0.04,0.9612564
0.04,1.0427587
0.04,1.1264174
0.04,1.2070419
0.04,1.2904906
0.04,1.383767
0.04,1.4892181
0.04,1.6070539
0.04,1.7396406
0.04,1.8707771
0.04,1.9755031
0.04,2.0521774
0.04,2.1072311
0.04,2.150129
0.04,2.1909661
0.04,2.230026
0.04,2.2684014
0.04,2.3064716
0.04,2.344389
0.04,2.385016
0.04,2.427685
0.04,2.4728155
0.04,2.5223925
0.04,2.5771027
0.04,2.6370797
0.04,2.704289
0.04,2.7760782
0.04,2.8519893
0.04,2.9343693
0.04,3.0195737
0.04,3.1098158
0.04,3.2027106
0.04,3.3002615
0.04,3.3983467
0.04,3.5016987
0.04,3.603047
0.04,3.7122002
0.04,3.828872
0.04,3.9577374
0.04,4.083092
0.04,4.194639
0.04,4.2896333
0.04,4.3667274
0.04,4.4297767
0.04,4.4851356
0.04,4.5266595
0.04,4.5732784
0.04,4.6133523
0.04,4.6495905
0.04,4.684779
0.04,4.717582
0.04,4.749107
0.04,4.780116
0.04,4.8101335
0.04,4.839578
0.04,4.866618
0.04,4.881961
