control/mA,Ewe/V
-0.08,-6.3802886
-0.08,-6.416126
-0.08,-6.453299
-0.08,-6.491579
-0.08,-6.526901
-0.08,-6.564074
-0.08,-6.597488
-0.08,-6.632161
-0.08,-6.6675406
-0.08,-6.693894
0.08,-5.427607
0.08,-4.3587794
0.08,-3.3538015
0.08,-2.3537335
0.08,-1.3537128
0.08,-0.35353014
0.08,0.58093774
0.08,0.97070235
0.08,1.1214368
0.08,1.1753263
0.08,1.23246
0.08,1.3009862
0.08,1.3843204
0.08,1.4900386
0.08,1.6301059
0.08,1.8096933
0.08,2.006856
0.08,2.1899357
0.08,2.3456101
0.08,2.479819
0.08,2.611337
0.08,2.7526636
0.08,2.9170423
0.08,3.1013622
0.08,3.2944412
0.08,3.5033398
0.08,3.707334
0.08,3.8965392
0.08,4.0675015
0.08,4.2260876
0.08,4.3863063
0.08,4.539464
0.08,4.700255
0.08,4.851314
0.08,4.9841104
0.08,5.095859
0.08,5.187666
0.08,5.2679086
0.08,5.339698
0.08,5.4034724
0.08,5.461694
0.08,5.513561
0.08,5.5590158
0.08,5.59699
0.08,5.630137
0.08,5.6592193
0.08,5.6872325
0.08,5.710876
0.08,5.7321153
0.08,5.7523046
0.08,5.7691164
0.08,5.785661
0.08,5.7993627
0.08,5.813045
0.08,5.825353
0.08,5.83644
0.08,5.8468976
0.08,5.857298
0.08,5.8664575
0.08,5.8756742
0.08,5.884414
0.08,5.891589
0.08,5.8989363
0.08,5.9046993
0.08,5.9130573
0.08,5.91592
