control/mA,Ewe/V
-0.08,-6.65985
-0.08,-6.717175
-0.08,-6.7748046
-0.08,-6.831595
-0.08,-6.889721
-0.08,-6.9452896
-0.08,-7.0018506
-0.08,-7.0579348
-0.08,-7.111939
-0.08,-7.1438265
0.08,-6.034858
0.08,-4.911339
0.08,-3.9068244
0.08,-2.906407
0.08,-1.9063772
0.08,-0.9063566
0.08,0.09373069
0.08,0.53538734
0.08,0.81435764
0.08,0.9566193
0.08,1.0430449
0.08,1.1200628
0.08,1.1998858
0.08,1.2913685
0.08,1.3989949
0.08,1.5223457
0.08,1.6872967
0.08,1.8870928
0.08,2.079962
0.08,2.2352738
0.08,2.362632
0.08,2.486727
0.08,2.622386
0.08,2.7826807
0.08,2.95828
0.08,3.1442602
0.08,3.341213
0.08,3.5388145
0.08,3.726455
0.08,3.8967493
0.08,4.0554223
0.08,4.2087793
0.08,4.367605
0.08,4.5218697
0.08,4.664742
0.08,4.7893333
0.08,4.8940783
0.08,4.9799314
0.08,5.0546975
0.08,5.1248074
0.08,5.1871696
0.08,5.2456584
0.08,5.2996435
0.08,5.3502507
0.08,5.397595
0.08,5.439577
0.08,5.478029
0.08,5.511824
0.08,5.538273
0.08,5.562966
0.08,5.584262
0.08,5.6028104
0.08,5.6192026
0.08,5.6336102
0.08,5.6465864
0.08,5.6579976
0.08,5.6683216
0.08,5.677481
0.08,5.686183
0.08,5.6941786
0.08,5.70143
0.08,5.7088723
0.08,5.7156277
0.08,5.7218485
0.08,5.7275352
0.08,5.732554
